rank	node_id	tx_hash	output_id	harmonic
2949	104790989	b714c10f343e1f71abe2e9f18775af61115f37d091b073b97f71e02ac1ba6d13	0	0.039286024333815554
2950	104815790	a94aaec77ec7cbd5f5477b0bcecc7a8caf14f29dd874830bc7fc44ed570da2cd	0	0.039286024333815554
2951	104825446	cfdc1a1c728c6fbe4fb07976185e564216e6edd34b4212b137005bf4e078c69a	0	0.039286024333815554
2952	104831066	5f58ff3a70d55b7462dfe6dcf9d8eb943b34d0d7f09285ddbe75286c91b3eabe	0	0.039286024333815554
2953	104836888	c050f07bf73b3410f936d148ff503b27296c1321d9fce2acb69b66ed76330ac2	0	0.039286024333815554
2954	104853416	2ef1c4339e2c8c678e107985928cf964ef1a0e9289ec93e1998567afb526e13c	0	0.039286024333815554
2955	104853435	410d7420d6f83895e807a30bd7840ed842c7f27cba7f2d816ae352afc289f660	0	0.039286024333815554
2956	104855222	0a71666faacf421e6ae55a3072e5b1f9a8f964e3fbfb97cad10b5f863d7a6686	0	0.039286024333815554
2957	104856775	9c906d14c4e49a25ed41796f78229402d6373309ff6c031bf53bf9c4b09caa86	0	0.039286024333815554
2958	104862420	e30c2824d130c7289e35dd1528e6acf4a6dce89e20a65e6f9ba1b4786740a1b2	1	0.039286024333815554
2959	104863258	5397583db81196201658c302369b64b05a0f6a44f04a4d2b34f69ec03a940836	1	0.039286024333815554
2960	104864744	fd4f676f0fe66c443c5ca225150752822a8d2d286a766cb0f2578c31fc58beea	0	0.039286024333815554
2961	104866141	a1eebfcdc9a5d894ce7893e8b2874a72153b4e9c8b129cf86f5279b5baf4c6c7	1	0.039286024333815554
2962	104873303	34189d4836e9f66baad2e58177f276ebe95a5bed5d0ae045ac99049d9e8743f3	1	0.039286024333815554
2963	104875664	8921d6d387aaf84e4df94f94182fff00a8fdfd0b5cc954e12131ddc815f362d9	0	0.039286024333815554
2964	104880331	4bdcde7a875b28d4fc649c1d262107fd1f26807303412f6f3a98020b7415a2d6	1	0.039286024333815554
2965	104883462	0a2d7d5427a307fd396b488d626acb27aade51f080c94461b813aaca1df3b460	1	0.039286024333815554
2966	104886389	d446513822de5aa889104d15cc828742d000098d424de8539e3c42f00e875e96	0	0.039286024333815554
2967	104891995	866f3a6b3311c510eeba378a2fcddc26f63979c055539bf90f78122cd5aa7c70	0	0.039286024333815554
2968	87203180	b831d34c135329d2e470e6482230e5ec488b3f7e1b45ae63063fe30f70c68248	0	0.03928591308224392
2969	37695050	71d39840ace6f6cc5f0c74860f4d80919002f474a4111788c9afa124209cee92	491	0.03928513671285349
2970	39763108	56de6bec2463d8824537cbb05d29f1ba95d4eb683e1d81d401165f8375fe3013	110	0.03928500182254847
2971	39446554	f2a8d48642a572310505ac732f7db49b5aa85c1c3acc99304f2c83d87011b6d5	1207	0.039278087568102756
2972	83842487	1f1ca555f969c2245f853168ff8caee3c744349b20685d2f86c89ebe6657a7cd	4	0.03927742815849669
2973	83844817	b4b2b4ffd1b2148d75ea4c4d3645237150c759df29c7d76fe41e4e748a9a67db	16	0.03927742815849669
2974	99929428	28a5f85c9e8ba4e67d189b1b013107f37825b6528d894b8fc3f1c17708553a05	1	0.03927714074580587
2975	103498272	1c1b21ef5198a01bed324603c30ddbdea5104052251027ada3c27e9951a77c5e	0	0.03927714074580587
2976	103787439	cb050bc586ef6d54c181de2f9c0650bc72a5a39a73ae6752dda84e5e048b241f	0	0.03927714074580587
2977	103987194	cfce9c8e80185a440225be8025d5c051b9c6ae8b6c5919266784db922a9bff38	0	0.03927714074580587
2978	104057369	f82785da97103e55a3fb5ea159c7e2e278ebee9f167139ae4324fe9a0cf6795f	3	0.03927714074580587
2979	104142794	d76be249540785492c3950ea6e95a583284f99dfa46a31e2023d0cf03f1a1e01	0	0.03927714074580587
2980	104182683	bc85477a6bce3808ae00df6a9e0ce960c6321cb5548077526a62af99ff4f6111	0	0.03927714074580587
2981	104244703	54599db7e2129673534828299921d73e3356f0d8fe642d9af2cb94f808e856f3	1	0.03927714074580587
2982	104245076	e61a07910761daa610bf6a13205328d6113d2904954590e1924df0edf820d43c	1	0.03927714074580587
2983	104245413	d460543ec2fe5ab3b63bf8d485fc20f14ce764e36f6d8f7f028a9bf570d31acb	0	0.03927714074580587
2984	104258805	b26cad4b22752163c4e9838bfcacc27bd7d118d3d27b8542f53d832b5fcf38a6	1	0.03927714074580587
2985	104260909	312203d216ed6f254e058ce9242a53647d40f6bd03fa7f42330dd2e0116ea5b7	1	0.03927714074580587
2986	104264963	f475d2d54efefb73b9d7ca2abd1304446d07f37ab32cb28ed535b15207b680a0	0	0.03927714074580587
2987	104276725	9ffbb30461434c81dff347cd7a621e915fa8afa36fb0b333bbab844b21e80b32	0	0.03927714074580587
2988	104287870	af8cb6dd2ceec7c1918da241b1b03559346d6c2df2c9d7445b57f42b877ba326	2	0.03927714074580587
2989	104292274	3dd8cff5f25b9d72cb09073f13a1a00584aebb7feaa0936a3c27a3cd7da0f74b	0	0.03927714074580587
2990	104296796	c36bee0f27c96df4ba7b451d7113cb96b9409c4105c71f7c5820f9dac5f7ed5d	1	0.03927714074580587
2991	90058935	294d2dd207bf494286f238e00874f5e9febeeb18d6e198370527f7ce782a7d32	571	0.039275456254263284
2992	90268797	7e2edeaf3457f170467fd5ba2b10b8527e83b98d812be20f779677f2395945dc	478	0.039275456254263284
2993	90298469	7130f2fd5360e2b2feb711feee1914dd770f2b7f066a4e11634f4e1969f8a660	0	0.039275456254263284
2994	90453258	42da5ceb107d6f0225305e97624107a838034763824331ad561a18cc7783073a	1	0.039275456254263284
2995	91311592	49539e9ca470fa0c016b61cb6d14e3e2a5839d6578120c069b84d5c5b90f9741	0	0.03927317498789905
2996	15954012	ec02455aefa487905bc2d9bdafae70319e2f127776a6d1cec1f375646e6882b0	0	0.03927253346353798
2997	37629447	194f5962c6626255b1d18fde38777a1d863b45468087ed9bf7b3eda882b6ae65	192	0.03927253346353798
2998	37657001	6776258c36b458b15cad6c4f5675d09aed89b8fdb4625fbbc19b8988d19ec7cc	16	0.03927253346353798
2999	38641145	f7b06f1874153f557f98d4216df6934dce6efeafa1842e1d4984279904e7dacc	1115	0.03927253346353798
3000	39537416	a0e99d373c311460ad237e0b2ac1c7066dad77bca3a8ab760cbfcefeaa9b3bf6	836	0.03927253346353798
3001	28133427	4fe86b63381bca87fd379913a9b07c3bc0636f882dde7de6fe1cf409b8045fa5	93	0.03927212828335151
3002	28133738	f3a629ee8f28ff771cfd07aecc1f5b0e5ac2b1e62fc4cd0c7bc08721ee8397d4	1	0.03927212828335151
3003	35972897	45ecbd8b6295aa17db0af8d5c28cf14f5b990ee65dd5dbdfced6ffd69a4e899a	1168	0.03927189349022726
3004	38601660	e3e6ffa164274ad1175689dc070373a2686713e405b2fe2c496f041fd8d98290	0	0.03926828192968729
3005	75181733	38c34f64a2faa63e9afd8ca97f89eded57f3c1f0e6428b55f9bdad60e3afcdf8	0	0.03926742751085545
3006	99698406	e7f244f53b5ea73bfe2750c0255525ffc3ac419c9dfeede5f448b39f02dfe316	1	0.03926692573040744
3007	99771139	78410622ad5c5b905ff1259d38e145e8bff406e028d0aa71f948e6d4e943c6f5	0	0.03926692573040744
3008	99788628	5d1108dabae52bda2ff4819b9c36352b2c02399d25f81035ed3902429dfb7425	0	0.03926692573040744
3009	99815570	9db953293699a08813bc1e00c01d9515e1ce7e16f4374a5ee06870ce64336401	0	0.03926692573040744
3010	99899701	808d5664d683cc0a1ecc456bec8adbab257e463ea97aa9a0c971269b3c1cae6f	1	0.03926692573040744
3011	99966498	6d1c642663fe87d4eba7ae8435ece6536bb5477ee642f509d8f912b39f6cca05	1	0.03926692573040744
3012	99977961	a3145abc869a59b292ec4fe5f79c0f297b1320e23b9b887f8b2d8f5c41cea481	1	0.03926692573040744
3013	100128102	8460e86367eab14d52b718f80ffab6316a1b6d4c28fa7edaa7597d633c0625d9	0	0.03926692573040744
3014	100139930	395f2a8519889ec269dd4392aadf9485c16a4d8266044cea669d52eebc113632	1	0.03926692573040744
3015	100186786	20d03d1eca543845b37d2c0756c48fb07f6fc2c8eb111b816c99b8b0617b183a	15	0.03926692573040744
3016	100194185	ed1f62c08d7d4b7ddd772a7e064103fcd3c086bbd3608301dff7a1ec86dd2459	0	0.03926692573040744
3017	100236360	b4e966d7a3329ce138fae2cfeadbbff1a8a3323295fc9d96342291ad0dace8d6	0	0.03926692573040744
3018	100260158	3419260b08212577978d1e796a9aca646909efacbfa303569540a00f0f352651	0	0.03926692573040744
3019	100349429	e72a06220236ca5cf17532509107714c2f9ed14793f6adcf9801f25e1e3646e7	0	0.03926692573040744
3020	100353722	ab9bbb32f122ae1d0ac8256aea3370f837a6eca7872724dbd1bf0decb444ffe7	1	0.03926692573040744
3021	100425340	fd8a883da8a10a261894507237b5f95fabae26819e9865d8e4c7f7b3341330b2	1	0.03926692573040744
3022	100461213	2ee13ee0d7879e720f44dc29e387e42886a80d34673a45c59ba7648a09965075	0	0.03926692573040744
3023	100517617	88b1fc8263796123e7888e1bb591d18f80181e9b8f14d35bef3b773003ab8fa6	0	0.03926692573040744
3024	100535265	1b3b1e5cc746d750ab500e4f76f730a7dead209bf940c6ff8971a96cdf0bd9d1	1	0.03926692573040744
3025	100535453	063ae67a1390175c4770e72b5a5d9dab304a3f0836088d7a142acc4deac0febf	0	0.03926692573040744
3026	100637553	1223835dbea6ca392581d69956aaf49bbde4cca8215948d70de0c52215e85cb2	1	0.03926692573040744
3027	100672765	87f8a58b238c964ed3aacd30552f1fd71c047f34c762387f55fca2afa46db41f	0	0.03926692573040744
3028	100700977	30cba98925fff4e8964460d6755a955d63d8fadaabcad0872f47ca7c6d60683a	0	0.03926692573040744
3029	100729830	60694d9cebe931ceb2c1af3b5990eda0f47a5062b75f23f93e820ea1b0d98a95	1	0.03926692573040744
3030	100730909	ee6483fb90e7dd2d90e36fe24b7858f0dda5dd871a70f8e174520c368849c6d8	1	0.03926692573040744
3031	100742024	e4afa127ef696718b82a0ab65f1eabaa602a984f541f493f4d45f17493e1b406	1	0.03926692573040744
3032	100765829	0a491c70b5a57e662d87b59821df46aa89d9142bfb238fbb2d30690a45064946	0	0.03926692573040744
3033	100785837	ae7cd882605321209a0862aa02f57c4c9d112aeb81a26767eba25bc5e5959845	1	0.03926692573040744
3034	100787550	c955bf48f868d885b23f8ca263ccc8341baed7e3a53271f2ad993a53a0d8e99a	0	0.03926692573040744
3035	100792200	3ed7c2934cb2681b47fc7a4170aa4a883df5b2aebcd7769291d37873f1195910	0	0.03926692573040744
3036	100815115	79f43500a4a30c9fbd7c22744fd88f103d889558c0ddc596e78f436c38041b1b	0	0.03926692573040744
3037	100823550	08aaea8cd5749460a9924591ebe7ca97d0e51060c9428d0d05fe1943543bbcb4	1	0.03926692573040744
3038	100827840	fda2c5dabf27655feb81e445facadeae40f3d5667400119b230c52ed3dd05979	0	0.03926692573040744
3039	100852792	1b12bf235d1f8879fdbafd860156138d199ba9a2dc4c9db46cbef2ca20f130ae	1	0.03926692573040744
3040	100857198	8d166af84b319efb9945f914372895174528498a494daa3fb5c7d7a40caea8a8	0	0.03926692573040744
3041	100862498	493236a755774aa9ffeab67ae55eec2f640a5dd33284faada59ad0a468960265	0	0.03926692573040744
3042	100868110	42754aee8624942dfecbdc7c05e2dee8c28c6d129556b4921fe90846bc20807d	1	0.03926692573040744
3043	100868957	a48f0fc0621f23f1eee80a74bd52466b9daea0c825a099889df978562526f9af	1	0.03926692573040744
3044	100877788	8f3eea9515765aa3361edb3aeab5af26867315e3798a65be9182419fba09fe02	1	0.03926692573040744
3045	100877827	0e55eafe91662fd610159c5f0201ab769f70c09ffebc53e556aa545b08882f4e	1	0.03926692573040744
3046	100877942	360af970a310a5d351afff06c1d93132aa743f411e63c98eb16f7c9ee4e2c67b	0	0.03926692573040744
3047	100901533	0df8e68ed84ed1139a40db6e6a7cc71d614b0d0070e122f404b10351731f1fb0	0	0.03926692573040744
3048	100934556	d5eb0d5a1dffca80288895f2777d5e68beb6ada839692c9b50a1f8ea669685d1	0	0.03926692573040744
3049	100944778	a2d4902b88cc3bbf66efb00e3b7e568e06a2df2c46526c4286962777654c8909	0	0.03926692573040744
3050	100952556	adaba6a1b7b228a012a40222ecb6991a3015d2bfad8ba41ae3384c4992a79f88	1	0.03926692573040744
3051	100952804	dee9c272fe57a1f05541ad84489f16441a400f22d0cb8f498600a79929a6bee8	0	0.03926692573040744
3052	100965130	fd735c84b1a4995941d24dca829e6fbd14bf5ff8def1d802989dd0bd07ff53bc	0	0.03926692573040744
3053	100972722	afaf03bc37c4cf1746548cbd8e0eb1cd59d1a76c08f1ef2cd420bd370417f1a7	0	0.03926692573040744
3054	100984224	955e17210972fbb8ad91e45c7fcac429ef2fdb63f26da4e5709b2f1c6adfcf3e	1	0.03926692573040744
3055	100994008	ad90d7fe1f3e424fe3124672adc86d5e5b8aa9d35f1fcaae4d4482b0c9ac03e6	0	0.03926692573040744
3056	101002399	7e7d4b5914672e9e3859ae533ecb13028412a831863b22d2fc594dfa224e0d80	0	0.03926692573040744
3057	101011784	af2ed54bc714d3d953457791a99491e5324f46659858f57344181e2e04139fd1	1	0.03926692573040744
3058	101027899	aa54d57f69fc508752b36b2146e26593d4d96b956007481a11bf6c117d147a71	0	0.03926692573040744
3059	101041302	c0815c6495107f70d9778311632381731861eea29e9e79a5818e1b4327a17457	1	0.03926692573040744
3060	96315011	2cde0a070e44b63474fb0eb8d97ec5ea9c8d68b998f0fb07f56af094348e8946	1	0.039266885687292655
3061	96320325	125708fb10399c532d8f433b11bac85499c3468325e912570e122095ef1d7e8e	0	0.039266885687292655
3062	96331539	4947775aec0e8ffe6d2ec106e67683307ff27b929d71495648e7cd04011b911f	0	0.039266885687292655
3063	96337354	d70326a44bb1e9564183ba1d05c5c852586d1f24ac7f5ad402d825b463710c20	495	0.039266885687292655
3064	96350572	df781323dfd3e8552c008d5716b09f08778fa21ca2af2be4bfb9133c37f06cf7	0	0.039266885687292655
3065	96356754	8c6d9b45190df4ad2c1aa056b486f70fe3c4c5349b71a1044550bec68a1788d5	1	0.039266885687292655
3066	96380727	bdf976043f0e4685f58c6d3c1a32b4d2b294ff12a78038a9edf01bcc5fc2f0bd	0	0.039266885687292655
3067	96396144	43111dfd52d78347cf70f22ce6ab8aa6d6c640de90c97f5cc6f4346fa317ccbf	1	0.039266885687292655
3068	66199983	86ef2354f8bfcbab47f33b943788f305f4c64b92546954ff910d35a2ec974d0e	1	0.03926667046847802
3069	12109364	ae0e25632737187935414818db6d414a38c644c8badf14a266a2485b42cbedf3	297	0.03926554170637742
3070	92469124	d7845914fea6630b05537b477d81f4961a19dae74f903e3a11f394a3e221d2d7	809	0.03926465549385696
3071	33638772	fc9cb25918f356ab7ad9b67d3a588aae1e4d14b3dfcacbc1249b2027c5738967	427	0.039264066080620094
3072	90246772	96b218fb87b758c1e1e853f6e02c8d8009a4be34fa119cb2262c312921fa0476	1	0.039259636913450725
3073	95766091	9c8f243059341b1896c7c3ae457dc9e258f03f1c031aa8149afd09238d979b50	0	0.03924975787816327
3074	90578038	30033b233e8b3def286b8a18bed8ae8664a48a20ad06680ff1b5af4cfd2cac9c	1	0.03924840169684463
3075	86823642	b127af598fa05133235bb27a3b8819094592868b31d9c4e9cc1a5c2d96bac423	1	0.039245182549022525
3076	36008044	b0f8766be3cfc0c61fb3b99630110929048e5295af1abd2b8777d16a49f1f243	839	0.03924426845640244
3077	91227692	c22351ba50a27c27e83373db3a84c24ebab0a082e4a9eedadbe39e4bba8f7014	0	0.03924402922421718
3078	33658717	ba019103bea8d51b34a38a1bc8d12cdf1d5fcd97cd3ac822a9293e91b723194b	144	0.03924335270590254
3079	73826344	e7f9c2758cd9e3733f79ebe874b3d9a2212b40f619ade8136033cf721508baaf	0	0.039242166497560745
3080	18110243	d22a6e48e4ba378189c666ce684f9f96f405741cb4d73ca1256dbc29dcb9315e	4	0.03924166691375207
3081	83122051	bc1792ba1fa6da9a9df959e94f56573e9ffa106ceabc9d947e1d30c1bb4a1c09	1	0.039240086186713194
3082	39899776	aea22f3df1eb97e2fb8fea73b8e3ea2310eaafe0e61483cfaa6e959b2849ac10	1	0.039239097164489985
3083	91537717	02dfa6cbcc43eedb627322b38c93e7d1801cc3cfa7a363257795ff6cb24fd4fb	800	0.03923907602719898
3084	91541610	e24c12b6fb18af4f78947916169f8069e6775353a2962b0c2f2bb0bc5380a8e2	1	0.03923907602719898
3085	91566342	f8cde04e389dd2b76352e18664bdb092b33401c22f5342bc1336ec8387fa9299	0	0.03923907602719898
3086	91578802	ef27bec16d24cf6da9753b2550b6a79cea69fbb25df0480d70a2fa40966eda94	0	0.03923907602719898
3087	91597260	d3028ffa3d2516b7973d7826526a540836bb057e19be940667b3be65f2d9cf19	0	0.03923907602719898
3088	91608053	d9c1a552811096c6d2d9424015f5fa0fdf803eb521150b9d869e6dc7317c450e	1	0.03923907602719898
3089	91627450	103f1f8a9247027f8d078f61f9cfd7bf91abaf9e02c188b8c6a36b55d53d6269	0	0.03923907602719898
3090	91649511	75b7b5212733ac84d1e8ebcfce6a02eed754db2d01560ed46665702e5ecb431b	0	0.03923907602719898
3091	91680800	3cb1c03951bdfc72ffc92481de307b6f963adafea3cfee9dbcc297ee6f0cfea4	1	0.03923907602719898
3092	91700455	3a53a38a69225fc95ca3836d349fa9390c814d67f4724dc56a13fd9d5d7e60cb	0	0.03923907602719898
3093	91708635	7f61343a05ed6241da5ebe08de2758cfbc276af6d6ca83cbbe97e04ebcb1ce81	1	0.03923907602719898
3094	91723445	0a0f5b5f02e7375e6984adac6e93925ce80782cd611a21ed5f6d8d94928abe53	1	0.03923907602719898
3095	97265884	8dd71e6814f97bc37064e620289fd778c08437ef6a896b9e4bbad56159e00315	1	0.03923845939158521
3096	100049852	6828f654d124289114b9b4b320e9a32145e929bc0449f0c9ff29721c6e32e363	1	0.03923845939158521
3097	100381438	81f5284792e0be0527eabe6870165a4688304ba05f1f02ab9655d76ee74a5251	1	0.03923845939158521
3098	100480672	fea60d021a7b30f8c08137c6ebf26d3e43f62aa7c134f49829a972d3d396f5b4	1	0.03923845939158521
3099	100491866	aa0f00c71ef7e52ea6a5b1ad9b55da3735f155a0d03bd82b7e40cb0942319546	0	0.03923845939158521
3100	35098872	35e6cc18105bea2b5648fc46e4c1935097af99aa250f8883cb9592892d47c083	1114	0.03923334506237794
3101	41087899	ef86be7571897c6e2b70ae4a52e4d7be07acc305b82f01e02c9c8c6a3687b5f9	1	0.03922837414359371
3102	41090492	e6e1098b28e94419a378f4aa9ae67140e98ad2c0c230d7623e72b02098a3e67d	1	0.03922837414359371
3103	41099161	4baeff7e4c56d6fde66bca439fa1e849fe548d02cc02099a6d7db7396d7bd830	940	0.03922837414359371
3104	41129478	d0cd3c1e0e373fd8de74f65152f301edf63dbb5d71985f372875d91453baa0f8	62	0.03922837414359371
3105	41129707	a8ab63e569845ef119a6d552501e267fe5c284039e66d564aa43433b19454ec6	7	0.03922837414359371
3106	41129709	a8ab63e569845ef119a6d552501e267fe5c284039e66d564aa43433b19454ec6	9	0.03922837414359371
3107	41132280	b3243938069a89e9eae934d474064307850bdc8f4ceb6d47c0bc9a4d6a4acdc4	133	0.03922837414359371
3108	41134832	e9dd4829f325b6cf7d1835e644fd3691956ca8529f1b6520394be0eb0f5ae2f2	71	0.03922837414359371
3109	41134845	e9dd4829f325b6cf7d1835e644fd3691956ca8529f1b6520394be0eb0f5ae2f2	84	0.03922837414359371
3110	41135381	48d62253e1a55a9c41908e370324e9024967f237c52853116168b1d9b85f8243	0	0.03922837414359371
3111	41141078	5fd55823e640373816f4907f137c6ca5677438419d69fd843892f73203bd0af1	29	0.03922837414359371
3112	41144218	62bf9f7d6b3ce9ffc4e255b435110ac6187c7f4b93a392d0d0928b986073fde3	45	0.03922837414359371
3113	41156005	1eba84e104a0a170e91169f6b00b87d5427796e4f347407b57554849acd14281	24	0.03922837414359371
3114	41173333	9436a9e203cdbeb9da731d1ff1926022487bba2e6141ea375e489486549b7c16	89	0.03922837414359371
3115	41193767	c41918261b9820117f1f7a96d86ebcd139738cece19fc35fe148675523fe93d0	174	0.03922837414359371
3116	41202916	d052a0ec191148a907359c5d1053166f67c6a0212a32851dc8074f5fde16f9f5	176	0.03922837414359371
3117	41213287	72807c53e9318befd0f5e6c365555ec6db75f78612b26ceb8171b2ec3ecb702b	1	0.03922837414359371
3118	41214571	736946ab3cf31bcc92dc4b15a11eb0f7719f981a9b7cae902c313208fef47c30	174	0.03922837414359371
3119	41251144	38343c504136d617ee2f66b3ffa85ffa1492e2960c4fd1a1252a651d8318b9cf	1	0.03922837414359371
3120	41287737	3aa41bebee82862e2584d83b032956dec8e45c29ee0b660b7d3a57ad790cc9e3	1	0.03922837414359371
3121	41296549	7afbe67254018ee69cf64b52bdc648c2e19a04d9985c1a70bb6815ad29886f68	53	0.03922837414359371
3122	41301123	d6d32b7170f7f14b4e4a573506bb72a0eb48cf18ade132d2664524fed2562f4a	60	0.03922837414359371
3123	41305070	930c6c78de5bf90b55770fab059387b71165da25066749a7c106abb6e9399e80	2	0.03922837414359371
3124	41330755	dd027ec1af1f8c26a3b69f7810d9d2cb7af995098c52029d95dfd4824cbca16a	64	0.03922837414359371
3125	41334171	299ca8247905d4a4d1bd5f5942d58c6294e925b754693fdc111a88d6a40595f6	38	0.03922837414359371
3126	41348071	23b4fddadc63a363441ee6c1209e971385ecb772f8bff9e7b0ed8f0845df02d8	0	0.03922837414359371
3127	41359457	c361045a58a865441de67e12504d73117eea2d54c05e41d2ba2bd56c13d7e027	6	0.03922837414359371
3128	41403912	37f1b78c3d48f52d14dcd084ab5e62eb365c24bb7cbb6acacc05f2ccab658221	0	0.03922837414359371
3129	41480071	19e4687b56ef74e3ca8edf7ce2bbb234ee48b613867d8e95ab8d02c66a4fea4d	49	0.03922837414359371
3130	41480926	a79607c7d8f29999d0d3c6c8bc35a88bb1c1b194ca5045f9d052dbbe591a97f1	0	0.03922837414359371
3131	87904926	107eef6998325fecaf8389e2d20da1530687c9be949b464423eb79ff1da8c8fb	0	0.039228366689945206
3132	90253350	086437c98f86d83ff65a2995fd08ebf4cd57e20c113a5c5ba0a1f34b67e4a75e	24	0.039228366689945206
3133	90671008	05ecb3c318ed6ef9c1caab9aa6785f82980bbb3c3a8c333c6b358b93caa89c03	1	0.039228366689945206
3134	90732003	7d4d31deaacb1cd3f8a33b0e51704b60a9bf12866b8cd6417cd0cffca6cf3024	0	0.039228366689945206
3135	90951178	03cbbf0afd22394192ce5f2866689f875d74a31b4a6ec738dcf160de3dd712de	29	0.039228366689945206
3136	91027461	ff97479aaac80391308afc5084b1d19f913dcb8ca15ae456db6ea29690a4a844	0	0.039228366689945206
3137	91157411	601c8d0be8b304c355d05eb8d4cb589ae7165cba9ef501a18978c387630b301b	0	0.039228366689945206
3138	92157032	038cd32a0919e2e70ede9996d6853b26783b85a1d4079c72e5184c474a568e61	0	0.039228366689945206
3139	28860621	18f587a555ea64b9925da4e100364862ec6fa4b1d353eb32d0d80fbe38fc9b3e	196	0.039227788748847255
3140	28861128	24cde66015e7d6aeaa57711c006e40ae92e0291132f859e02ae994bf44f62fdf	1	0.039227788748847255
3141	102127932	6ddf39d8ead9e532707befa283faeefa5cec4d2dafe2070b006747f9b42df7fc	104	0.03922729384452796
3142	102171116	fb70cc51cada593ee1ca79b52fd551ee9bc9f7c41fd9d010227b3a1591bf8afa	0	0.03922729384452796
3143	102196980	2bbca40e3db643373eee06a3ac6c8a64489a00bbf451752be2fd99e7225aa246	0	0.03922729384452796
3144	102261267	42831ba247fa89088862229260ed5ed6ede843586d1d3df5d1bc7b72453d0de1	0	0.03922729384452796
3145	102267181	78be33d68ddb2fdb945620e0c8e25c4d50146f31a266023dd9b10ecf845703e6	1	0.03922729384452796
3146	102269428	03dcefe0511acb65c3205fd927d4e799bb37d5eddac7253b468c785a953bf777	0	0.03922729384452796
3147	86578547	29699903c6fe80663a4a7c9bf6088394ade2a91fff4f4350bfe882c4dc54204b	0	0.03922689017547147
3148	32157159	3d12c9d9ac02a7ea5ffd09f7cb2e52c5543b574e6653ce128bda2069fe0072c9	1	0.03922646592416534
3149	40129593	1601d44b03171af73f1f096a0b4c664ac53e75d53bc2e95796536dc4bacf0f52	903	0.03922554075153944
3150	82427660	b00d7493bfe538104e07cf1ea73509946773cb7cf5f1c2c518339a5f46b76884	1	0.03922275641809473
3151	82587662	723d47fcce252cb565a08793180e13b58570e1b9328a032db6897bc5d4505131	1	0.03922275641809473
3152	82608632	e13965d183409d3e125d436111c8662bb4a6136bbd664ef7307986a19e6e8c32	0	0.03922275641809473
3153	82628621	cb6f5a46f2510c1bc913619e730afc62082b7479abf60a73a27b792d84f5b509	1	0.03922275641809473
3154	82713211	26afe84f6fc2f5dfe8d1e798643bc02de658a1da2926134ec7a07cc5d983daf2	1	0.03922275641809473
3155	82716681	8fb662e84d8b8fe758a01d921b59b2869d088a2b2b0c8546e0c2e04b17b710dd	0	0.03922275641809473
3156	82803029	d55064f375cdc7fbabc0bf20e8cca3f8f3d7bac3ccaea7b94d14a63666628da0	0	0.03922275641809473
3157	82808022	4092d7bc7825aff1aaf0924cc1614407bc2dfb5e9359a4b56fb767c64d5760f1	1	0.03922275641809473
3158	82817259	f79c6d359e113808116ac6cca0cbad86364d9e43fd79ac256dcc97517f221b72	1	0.03922275641809473
3159	82846690	3eeb4c42a191a46225da80e411a6900ec88af776f8b2a76182f64dea63386880	0	0.03922275641809473
3160	82852442	3c611f767f4866097940a9e262ee7d491c31b1338bba8cf7dbe168b85cd93e55	1	0.03922275641809473
3161	82947432	e027b3a5596f9edec1a739dad015c866954e307ed0adac44cbe10a8ba043eace	0	0.03922275641809473
3162	82998974	5790fe774f19d3bd879b8fd0a963fca1fc7dbc7417897d19e6730b873ac917cb	0	0.03922275641809473
3163	83010194	bf093c86c4252585c651d3772dad1a5ce5a5ed781cd62408586df22c1d3a0db4	1	0.03922275641809473
3164	83053161	a99b7825aacbae6c6c0d715659562647d8443eced275e7a0d4e6f30afe264491	0	0.03922275641809473
3165	83083130	0604f4e6e265990da08791252c36dd1e303d5bffdde54c968cba75cb727dfe94	1	0.03922275641809473
3166	83085518	53d113acbb454a8a748c51f6e1c2ec9a5e55ab35aff6b7deb01418c80bffea0e	1	0.03922275641809473
3167	83085688	2b2b0abad06a8431e1d0165c209201d06585f413726cab81543e94508836370f	1	0.03922275641809473
3168	83087969	8748187f8087c9dc59defb7490db1a1236adce137fa2a8edf097945a27e745d5	0	0.03922275641809473
3169	83091300	da8e29ba1fca477080e1798b1f33ecbf1febf316f439f26e41cb0c9ca3f34c9d	1	0.03922275641809473
3170	83095750	e8cc6b91f2e4916ec2da4c4c7d2e8355b92610802437cda9ba9e8db7439c23b8	1	0.03922275641809473
3171	83098975	01b9dfffada33690852dd63cb51888c70647e853f5df5757968e36d217cecccc	1	0.03922275641809473
3172	83110110	16059935a0804ac562212e3ab74c9a9b352bfffbecfaa79cde8452688a11c234	1	0.03922275641809473
3173	83112982	da4d7724e3cbd95cc0d74b16a3f92d4b71fca18814a4eb66122cc8411d95e129	0	0.03922275641809473
3174	83115224	6849c67e17780024e96cd097f664e9030816c80bc4df5a568651a1b3122afabd	1	0.03922275641809473
3175	83116590	a2f435ef874e885ef56d3f56e002d3e30b024cba976100e297534610ba4c8bf1	1	0.03922275641809473
3176	83119759	f64100829e9506126afe6779ba04dae5ff3b19df8afed34be09d6e9e5188aa63	1	0.03922275641809473
3177	83123816	e0cff2ff623d0510b9528509c066ab53424370e589b8f7e20904c7e02a53f425	1	0.03922275641809473
3178	83125292	5ebc71c4bd9e37565b9861fd120233cfbe8e9edf1627ea0f0f0c5b87fa5552fb	1	0.03922275641809473
