rank	node_id	tx_hash	in_degree
6972	226339319	9405e770e0bdac627ba690c0cfcdff8d56f25c77c951a66fb143022d266c1f99	600
6973	228617423	66582c04ac30f058ea94d348f213efa424f92764bbf4f99cd829add7eec99b37	600
6974	228916135	435b6d112d4ef2a1d5ef11c842edcdd16f30784ac5f60cc5a2ccd56104b80707	600
6975	236926615	d6c5ab6d0320c3ccbabffa88bdb82edd7f12792e0835eda7eae7e60e45be82f0	600
6976	237701197	04c38f31f25e8869b500a865e07e94dafbb45b52acf415695d52ebdd2fdf0ac9	600
6977	241180696	436426b04b0b386201d0517008710e0a9bad22c3f557b4ecee5661c871210767	600
6978	243309434	942c988d8f7fa2474246718381a26b3a3d85f6cee523db8cfd6db4e0017aff23	600
6979	243348162	fd668b377902d8a19e9493ab3218b1580f990cdc1aa2c5cc2e948454bc4b6e1a	600
6980	243595775	df8808cf10cea7c573cd2d0f04e4f4039b4e3123f69c665bf521a660ebbdb2a4	600
6981	243595946	725d2f8fb8b169ae8062efad256430b8fa6ff5eabdf775bc8aeaaf02b5ef3b81	600
6982	243810038	cfb0c366753df1a3959be785ffa01264799b7842358a5b45dbe486641a1b0d9f	600
6983	243859232	fef75f040eeac13301a0638b7bb6cb312d3334a04ec59b98b1d1e055251069ca	600
6984	6042708	61c1e6769ddf061db248907551f882df3e4deb3141ae4953da5d24345d11c76d	599
6985	7238745	34a0529e4ed970783c1d0fd5aca1babe66f26280185cc9ebe5e1b4b6d4340098	599
6986	7495567	09f5f7fab3eb31521b1451e7977a75f9a19adefbf1dad8af746d2765b25b72f7	599
6987	7937422	d2035e0b6dc5b807b77269b1795892b015ad9110f16bac7aef43b07fe5addc7a	599
6988	8057752	7ccd77aff2bdd89c8f0bcc1755e2eefa68d77cfdc396d61f3898183cd93f7358	599
6989	12414570	90296ff04efb776b3a45dafcb121f0367e63389b02141a1e308c2a693789627a	599
6990	16341026	30369689f15fa0d035ff7aed0a3abd3da846f9ac4d5b19a3286110778fddebc6	599
6991	25335426	6d2c15adcc738a48483c97b466a3df4e5fa61351aedef33bbf4d236c0785f279	599
6992	27085402	b2e51ca8040dece1c6b1e4c762a7d5693af675a7a74c740f4b403971c068db7b	599
6993	33698782	3bf7c49d4e58f6201d2691cb02e01e80436833169cccec34e0c8b5a0c3d83ddb	599
6994	50843466	fa1db8c343f8cd1c17aa733ca69558a321d96377707743d11e4b6d883c4ac07c	599
6995	51866844	d33cacbbd7445808c7783713d82a208a2b5a452a0c03f0a616d99a9a2250a11e	599
6996	54668685	17a37d2670876adf02e89b9a56054b87acbdcbec479d7a76fc8919910fccc72f	599
6997	54668868	e1974f0ff7262d81c8cb0a55c087f878d530d180166b722cd43d08cba257e5b5	599
6998	56703870	e3471bad213b4b07fff4226d1824ee267f6f2281cb3a2a3a71ca218cb540bb1f	599
6999	64775452	59cd52075204bfb0da3a823b9794a92276dc9a8ebce38d6cee13600e75b29761	599
7000	68262171	03665ecfed0701f32c108514393b5f0261dd8bc654b68e08c644993097a5972b	599
7001	68986129	849c389c5fc041e181a035a259e872fbd69c8ea9ae5cdc13929c81687a3345be	599
7002	70721238	13e5d95444806e6b1c7c414157c10ecdb4235b43d9f250730cbc417ab8e06f9e	599
7003	72744040	c4bb2db77501a07f3a4c9b15d393fb0edada3a8c6f951a8ef069f8b70f68d7d2	599
7004	73921752	2665da475f4e5151d9a46fb34ce60654326fc64cb77a525c1ebe2fb59d668d5e	599
7005	79449711	617a5fb32aa4cf8f11b945bb9cdca176bb864a897ad59714ff086e82081b4e97	599
7006	93763850	729b009c2082aa4055c9c363bdd9689a03fd64897888f8d5eef214bc97367c80	599
7007	97727861	c1e7253789e7202b435eb555b99ffc22eab40ab32193bbf369ea06f4fbd43e7e	599
7008	107456850	dac7c00bd7fdaa1a5e988f10a8f5533f57f643df50dbfd3e45ce6389fe21e3f5	599
7009	108805287	4e4d656c9043546885581f3d1962ee079bfa35a4b30f1105c537dba5e5c30753	599
7010	109493022	d24037fcade77789922b51b9d08a11eb9d241374c87848faca37ceaff6a0ee0a	599
7011	112847879	5c3aec5d69725ee7ab5607c9da54ba535aeb015907f1d346b361cbd3ea228312	599
7012	118478102	02f959f952d5df9d82427b76fa10795485876dec7d007e424fb4cd5449912707	599
7013	118998290	9280b1f46336363621b0573ae10fd0d845eb3938e81fd392b34efb93773ee7d3	599
7014	123030351	54e55b1dc6b1490c5997e27a3576efcda227fbb59ded017bef84f4d990364e3b	599
7015	126108888	77c3d99992910ccdefb56fac6d2ca4ac1cb982c914d0adba181adac318a218de	599
7016	128842006	7a57171a69ca2a0b38af8a5d98de14b85d1882fd70033a59fc6c1d86b0b282d5	599
7017	129059319	df52b3a6f15663513528e8d8ced33e81e5e0747b26c1f13e62f26edef3d17254	599
7018	136882648	7fac10324a52b745ba283ba81bd049cb512f7f7e90ef167f56ba2a10a583c790	599
7019	138018988	fd4949d9321e78e87052a542edfddf1ae2a6d665d83b88eb9e543b48afc88afa	599
7020	141940480	810a2b6b8af552c7c3d58f4990c0fe7e7ed8d19d01fa15e356bb56c8287cd788	599
7021	143649391	3cd023591a4cf3a31f91b76c9942dffb401408b4d1b09e26c41e0320583d1e10	599
7022	143684770	500a947c5b6f48406adb945799672c1e1513a2ba0f79e011e28b701c3aed0ecd	599
7023	144299955	6dab8364c240efb3cc0246bac9accae1f1c3e130bc63923b77118f04328a18db	599
7024	144406690	1f1204639fc693d8cbf181907802b79123d2274839fec319c5ced1fccbd6943c	599
7025	150053626	246147347a32ffe7733092ea204d2853d9a72a62e696499a5f37c2609be5f878	599
7026	150841892	e9c4f98f8d0c8ec4e6b61903bac15d4241fe64558436fdefd148ff81f0ed6999	599
7027	156756344	02ee0a4327a67f15fccaf37898b29bcfa3456b1e5bc93c5b0b94d05733cc5e66	599
7028	167243285	efe6f776f33056c14fcfeb8fec2c39602e057e80e5594e4ae59861323fc5a2b5	599
7029	167981780	ac117691b6e8e56e313d44c37441773b30e30c95c19bded418a3004494ad99a3	599
7030	171502902	a6dd90387daab88b2ee26e5d9586949752eae39fe1c9b1321b9913d5d78de09a	599
7031	176597453	d83745e00dca5ff7ac208228276a3c166429a61a8d8258dc2da5de54191c2751	599
7032	178643998	98c8f1c7b2f948ac5718e40b5aed325e8297224c626dc6f619bf11229445a9af	599
7033	181296460	b81d889be0a3196abde4c1db7c9e3e0f810d4cf831494d2d8d0711bce3a0f889	599
7034	182260000	091726dfa43f232da1682f998c1980bccde78cbd04583039451e9f2e7df2543b	599
7035	186281751	14dbd4cc3474413995f07cef05565e51d8541d032fb6838cb0d3a5c58d9a303b	599
7036	188580229	308c0f8aff682550dfced6232378833a2cb4cf48f8e8cc87e5d527926584bf07	599
7037	191069922	42479fcfb3c386286956d8efb4d89c4d338676a8a1dfd4b8da4564248f8e897f	599
7038	192880059	8c55fe0a42d099ad74a55be9f8f97736c57a8226d4937776a545f73ca6f8821e	599
7039	198127253	19e8bc8112efd466351d79438967e80921abb2350f467c2a3b80d65160cadbc7	599
7040	201052298	481e6de885590501ff31840b18b3292a810b8f9d19e81559c8b6ccabb3ce72f4	599
7041	201840719	0702fd5154155f07b7656733b02d680e203a60ecf472142ce990984328a0bfb4	599
7042	203291590	adbd9ff9de13839e4382bad94a95b9f71839a0c033f8ffbe7a6b514502c08bba	599
7043	203778472	78b201ff9c122a741d50e6d0fd474fefa918eb9a1f0a2528ede8d3cb565614c8	599
7044	211868409	712f17b4e83932ca5013cf35066d2c18ee1ef355d46571e612d64238763c4076	599
7045	212649459	e354eeaf5b796c6ab26cebceee5e9442f423dcc8e7cc2e59995e53b2937afdd6	599
7046	217894266	5c374fb866d406f9857851d555c3e84dd3a374633d6048470500ff506acca745	599
7047	217894267	4253d411342d2afd23f35301862a8917dddaecc34507993a9928d7b9f36e5867	599
7048	217902248	6d951df75cff333b85a80ecba3abd7a71d3f5c944974f0a0915e9a1876c7c283	599
7049	218065227	d3acca5a83af73097b5ffd06d1c915d4ee30f5cca2ade3be339e56b99fa8f9a0	599
7050	218668360	491349292097dc67aacd028cc850fb0897b3b6c183c468720cc72f6b60ad5224	599
7051	223364224	d9e67c6686fa343c09913636a7dd0a36dc162a8d97983383b3de3dbce74341db	599
7052	230198016	f1c1655d79efc5c89e75a8cc6d350a94b24e3f349fa1858453f0e43b158e65eb	599
7053	230653608	867d93e939c3079f579aa5706338964a8483e2af81a56c05b6d6a371584a07b8	599
7054	234046041	e8b43514472512e17bc54a40f384e74a0dad5407abded21eef29ace3e1d16551	599
7055	236016783	acfa0c4d3fc8cdc7ad23d38025adfbd633540da7369d4602ddd730c8e108c890	599
7056	237567165	024f4a82dd8d643911bb543194fac87d243bae467288e9e3b3c0b1e6080d47df	599
7057	240182091	c5f1961c15e63225e16dc933d569cabeacd7669d31f92659afeb063a946bf9f5	599
7058	243640244	859d2b4e15146565c0442ba1ba657cacc0b66435b2ef375ff3b0a988aa1592b3	599
7059	244362496	a0181bb3d06600b8f1c25d9453cac9c8c957145d68d861363b5b16884e6c26bd	599
7060	5092434	baa2fb3929859a036c6d73cd1dcc097ead5201eb84e29bd25bc04e8669b46444	598
7061	5564088	ff0543eeda05369ca17a2cf6e78c2a1bb3a3160cc511072ea02cfb008550f4bd	598
7062	23936440	4ec2023077e2e178c602d27ea09edfda368e8b3e53ea3d4fba2acf0c4e74f3b9	598
7063	25481118	02aa29bf80c5c5da253c3e5ff3920d32e4024f345f573dc3915a2abc965f8f70	598
7064	26765381	87f9d6466e80de35ee1cf6381c74539bf89764a0b72a285c13d987c3f1ab205b	598
7065	30098211	8c4cb9ab00a9e56fb0f3a4ab9a718026c2afa085d8de960156d938ad4a5a6976	598
7066	32752550	55824e8f46b3f2ac4782753bc88df845f10cef8f622605a5a04e35133ee61006	598
7067	34027622	1203d0a4407c44f527f514103ed7029d00a5102642e1355a500026ea2fa6fa6c	598
7068	43960627	271da5bdb26b2a0264b4725166169a4138cb9cdc0ab9293de1a2e1e307b2fde2	598
7069	48390505	91f4d99e0467a1fc415235ef3fd8c4dfdea5080dec17746529ae033ff1611a10	598
7070	48870963	2f843052a05927c836b947326cdd7850705f575b4a98a08b41b95a7ffb040fa5	598
7071	48871255	6e8d72d64422a01a208fac8b5dc69be918c1659b61cfdf630c978a019775a522	598
7072	54324980	0efcc8c4ffe08e6b515e940dbd85fdca0a8b5e08cfb7586606dc2f88f8ef01c2	598
7073	58373822	ff11d05687b971d9bfb5872fb3aae53f1a5aaa0b73c1c10ffa0272b3798420d7	598
7074	58429006	5f1cbfbdf7e6b784f659bfd86d546aad6667bb67e8c3e98093396b8c530bc846	598
7075	58898674	3656d0a81ed2a177416a458d965f11cb6c41deb7484ba8cea506d4e4865dd166	598
7076	62805597	3d39059e066242fbe9e03ef50ad84223caa3973a220ad7be100d77f237da0c19	598
7077	63541035	9706e6eea19d26010df9b0d2ad1182e7bc968b2715730e8f50cbb508c0eab321	598
7078	80348115	e7500b9b68b680831ed34136d65baf1d7ea25ba7719876e0bc3a5a9599d064cc	598
7079	82046457	48db389c4ae8f60c9910c2059882836f7f6b5a1450bd68f6959f004e10d6970a	598
7080	82315825	af95d89f655806746dca8335426e97c6ad77950566e1b7ddc509995e1ee73650	598
7081	82530504	903c40835d57daff62c6add1b85b84017729aa6d98853a565265ddf8e2dc4704	598
7082	83006963	13ec81d7cf4b3dd77ec94b0a586daeae23b7e084a1e08e61d5e29a37dcd34f5b	598
7083	84181714	61dcddcea4494b92663aa25aa795e2312cd783c24b6cd04fc7e0fe385b6758f0	598
7084	86188370	b3ecfc1dd3edf8993ab61186facb1b919157474e340de77b555b98520891628f	598
7085	89459049	96f7abc2dd82612d9f6b00b8aed6cf5edbee6b840245b59d95e32852b63423e6	598
7086	94251779	5b3fe498a97b4a080d40a076285933fb720da26eefea0aa0f1fa45044bf73c8b	598
7087	95527174	c2d35a96ae9168b230f9aa1b5d2dea349c640535339a4149e306d8068e60adbf	598
7088	96161682	a36d9de3b83b3c66e866d636d831f10e7d77b3a31d13bda6290d52b006c0694c	598
7089	96701957	75582bf25dc953d5ea4efd8117923ea680304160b5d5bcc9bec5a3023dec2627	598
7090	105144704	5b4636c0b7035d59481074606409e12e9066b5ea1d0a1ef077b9caddc144920a	598
7091	107274960	f26188b5e4a244e88783465b9d80eb526e5006427039c3f0a79f5152de54b4da	598
7092	107322296	20b2e4d7911573ddeb7be9bcdc59d4a6a5d73a76f9a116a3f29b36f7e715b26b	598
7093	107322297	ca4809261a64d4f477413b150d9bee34411183adb327e4bb8583d35afeb5779c	598
7094	107507851	832ec837d1eaf47564f0bff6895ed36140c0b3ba1288e1958c9644dce8b5ff5d	598
7095	107610776	de7e9d5d6a078b06199faa0ebef3f2a5a3556b7652deaa7d74150454afba7906	598
7096	107610779	44404769e00a057341e6ed40f5b00eda0b21bccad539049b3d3271685bb8feb9	598
7097	109406440	b0ca3f2f91172a11f1607b3e5b9e4c4cb4cedb9b5c58e0c4f921707b895209ce	598
7098	109905010	3593e21b0ae1c15e5465e2dbaec6f338a42aab1713da93d5e4d9be865eefc205	598
7099	110825141	355a276fecfcc3a0a580eb7202d05a68a39646eaf8bec3879cdbb26857989203	598
7100	116237170	ab15b4f6fc1af8d2d8d30a962b274b8dba51338234f4b1aea434e865338b617f	598
7101	118994062	b3ca71a7f6e80abbc4d14c4685486a4365d107b4f49108077a6fd923702c7181	598
7102	118997532	43191b075c72925ac0c0a8090f82480afd36c6923ba7c30fec7ba7aad2ee9e48	598
7103	122664098	82c4bf5a76c7ebe540d109e8b9f52836d2b32a54be3ea132ec8b74b4b681325f	598
7104	124124274	92f0476bed111f7f6bd3782c996208279adac8c5a9416a10a4491d7c67883510	598
7105	126237590	bba4379672d3f77202f9ad6bb6e31afd3a820cb5b005fcc1dc32762a963c5be7	598
7106	126696401	f41f85fa1a1420f04ff171f44fb1865637aed665131e0a3a89e7e09b4fc8bc18	598
7107	129800579	33bc1004dfe1411e52e0306fef94e2be66b0335c14746d2aba3865061870e4ba	598
7108	137804887	b7d26c4ade902a510886b54e5624999985905b59cd758f2e52239d02a191623f	598
7109	137982140	796f1fb02255dfc33d84545e2506c5d6e2462a610d6ab6b5b33b98c162f0540a	598
7110	138124350	57e72daa27a448c378749adf1391ab9834ec325161340e3fb718c05cb8bb3031	598
7111	138633989	54cc397a34e2674dd13d22ac404e18de92b15c78c5aba247997ef18890dd9645	598
7112	140461712	688cd6be91d6578a2da56109c954fdb2afec3d76c6bf8da6c112f6c9aaf995da	598
7113	143142427	744948cb69e211da649c011f94ae1c04f898db1cc21b24c58a3d639b8f6234d6	598
7114	148143400	cce561c3c263410dad7883028f8fd05e848d33d54f84d5cede4f63196a765119	598
7115	150865653	b3ac123a85b076430c0d7df9b0b7d928b31175810925051f9611b6dee9ddd993	598
7116	151058546	35ecf1d110a55d93eea7183a8c88f92736fbdc779b2c1775353d1664d1b20651	598
7117	151425289	30a0f847d4f9b5b066c24cc181249965b596140c63e7e77585ba85a7249a1abe	598
7118	153312632	f77bab5368d608a36693a6d06f5e172916a5e0ddcd854fae77708065cbc7da2d	598
7119	162416129	c5a492de53a7e6fa8149a5bc779035164b9252748209a12b209149824255674c	598
7120	163503695	c0a62b74cc240bb7b038418a5c996cea2a4bd63213a88416d4277afbcf79d7fb	598
7121	163974032	26c3a5d9ff85fdb3b565230be48e7868eb357ecfa63d1d15cc6379108d675554	598
7122	165369066	e755d09e0486c616f7000e4ca061b410f5d2bc3f1d87d8cc9d4e1b3c6b9358c6	598
7123	167565030	1a54000e94acee3611f8d2806f3a880d26c72461c356344e983472d4aa4195e4	598
7124	168591874	654624fa90a18fba23f6d1f2b00d3371963d3dfc991938545aad547051c83b38	598
7125	168876355	c93b97c56ee8f0919f210603cac7cbaf1c9d08b3a7bec903a2a8296b8c3f081f	598
7126	169421177	596cb3a9044a2f4bce80e69726a04218e5997df7b93eae4eb11d537e2e4376d6	598
7127	170365026	bd04c495d40c1c0586b14e859a68d17582622321e33e4834af82bd9bab7d4353	598
7128	172831514	846262f3bb32cda9155a96a388915a1632c6758df5a0f8bccd65f2f2125ae0d4	598
7129	174139833	aab11b414f44b744cc90d5d0c11d9af0eb159f1fd44b36059c76a7653b765027	598
7130	175812505	2c12295539d11bbcebad93fdc39fcb8b66faf64ca98e42fb82633b4561bff545	598
7131	175829772	ac85d896e5b43f8246b92f28acc4972653b4877335cbb456e8c73193fec638bd	598
7132	177198736	c550cb618b01aee70487d03fae7a258f703d7e60e2e9634f7d203d6e592970a2	598
7133	182693984	43b180a72c673b8d9a77c138314afa6e9dfc0545617425d3fa38545a8802e694	598
7134	186512522	d176a7305547e3caa7c88daa3afd27680d66b77d4a49244291813dfac1045805	598
7135	186543024	3c192af449bf3b2ffbd9d04ecfa70e2574ce22f1a22665b603420d6416d1a432	598
7136	187719571	1a8a52f8a400b4350ad11e8b653b06778296ef63f401885931f7e069ea97d32c	598
7137	199250944	a6aca06d9f166d48ba4ceb746696087f38e92a6969e167089d0275e2569b7297	598
7138	204759429	6ce915d8b0a0f32e4619fd61ecaf21726bdbe571aa2362db47dc332415551e5e	598
7139	209419511	1c3bbfe9abac08984f7d3995f8b27ff2b2c15ffa458fdad1d236de4d7d9308fd	598
7140	210435439	7fb6341090d9d390de840051d4329d8ccc179bdcd5702f2c47349e21c81d4488	598
7141	212298311	84ebbf9e948174c441a7c03209da089d8a04df26ea8ece9bd7ee0dec9168588f	598
7142	213658183	cdc5bf20122b27b71a102cb2ee75e449f54362147f552464650cd016f079d3b8	598
7143	226533722	3218b3385d0df85eec3621a1e91c19a7b7393ae7197b843b4ce331743ff5fd45	598
7144	228617450	962b3fbc860f4dc5a81a3df83424b73f992590bc5c8f60fe670120b54440d769	598
7145	232015387	7ebf3b4f57d5868c69f5bced1ced723fb2bf5661c2dc982152860d2b9706bcf8	598
7146	234046040	19356a4d2a42827bd30a091d7caebcc8ed1bc1ebce9a282f6ea793a95c52174b	598
7147	234875802	df15e4cc5c81b5faffc8c8288001e0e0c6ad38b01f093906a543be6f415cc91d	598
7148	235676121	942e034ba8e31a2c91f1a584e82415ca07238cb435233c064b2d4e3ef7110996	598
7149	236923223	10edd4b99543292dfba9560f0750c025ee23abd68a734e4054e01c93b5ac47db	598
7150	240675103	a2ce8df4578d8f5e6781e81f17e91120ddef4c4cc0180d2400e08d291997a329	598
7151	243341158	ea753446383503d2d45fbd0fc2148152f07881da4074f3f6730363dac3b93ac1	598
7152	243368593	504a1bc2965f6379239f7a11844f71806d384f3b86595588879a1d7cd4ba2ec7	598
7153	244146547	b128e2d2f63ed5893732316075214191daeec6d86bf015f7d6f07f568bd274bd	598
7154	245209355	398284b50c4119922ab68ad93c4eb6541735f2f91445d3cc77490b874c2e2635	598
7155	20910674	b38b71b286a95ab684a487872178aa830d8f4800771439520ca8cdbe482f30af	597
7156	24443045	c3224f1731384bd2049545aa6777742c5090d405581f705c3054119dd7916d60	597
7157	25073798	a1e8e9051e03d509ef603b4f62cffc34ef7da9537e2dd01b3e9f1f089bcb3c3e	597
7158	27350019	d8b827a0706ff7e09aa30b103f4302e5d6b042d1b2fd66400a80653a643a2524	597
7159	29738840	f9502dfe8e2010dc978b5b46687209b0c1585de5d22262c8c1644d1fdbe124b7	597
7160	40226755	0c9e68509d0884d0af2b85b9728e26f527de6229fe073c9b9c33aeae15268cc7	597
7161	42795345	e1e7bde5793fe107df73b619617124f74915dba3e2cf0230d94e2e1274f76128	597
7162	50777873	eaeea9af19720cab173d5a18e6c508d5837b569b88332c3157577231c76a0637	597
7163	54667676	9fe5502a99fc4effda9d7ae0686897acd1690b6bdde96aada29674e5782cef59	597
7164	55378930	b30874996ef9a7d0cd77492ee0102eaae70f798a807203f89c2bf67f8da2436b	597
7165	59165941	83d4fcb49c3d0743135af235aaf4f500becdb2328b225fd8edbfe884313358e6	597
7166	62864945	12f9f4fdc161afc614d707a7fbba0b9106b228ad2455e2ecc4209d2a0ff2bf4f	597
7167	63892000	da7397e13e8ce9b125f62726d1317b7b6c4a9483d0502b3c90dbd805cee6fac8	597
7168	64282422	213a8c2ff8fafb2c707ed23a3d9e5c8f7d6d50bdb3082bb3923537e7bd8dfe64	597
7169	76222717	15b339a11f24d9d5c34b8dcf9dc5fe6d6fe08039f36ca2bf424fc7e7b8753864	597
7170	76954898	80372c48aa84339b726d7ac5f188e67a7cafda37d868072cae66f922bff9791f	597
7171	77412782	fe79ad0b3e31a23db42bc5a6ad3c991d83ba9f021063a51c03fb5fcc6b827718	597
7172	77832646	e80cdfcfa51f3b4b33b860b659a04eadd3e38585318c5b32f787b87a667675be	597
7173	86985108	71322f5b267a36e1ca84f8cd9f8bed2bb117eb8a72cd2d0e1d2f01d7fbff9535	597
7174	89949845	c4c0303d1bf355c73408eac6ba436e794fc5f02e059b8b732432a422f7452bc5	597
7175	91850969	fdd03ecc31c235bc56eb1c5eb1eede37649126d6b31db30c904c0dbf8e4d7266	597
7176	94362186	eccba29559f33492b5557ba3bc20deec4f71864ac0b1ab4ceac8e936a2365edb	597
7177	94929040	1bb696a8ab471a76f99b89837d107c3635b0b0abe06b69f5e2cdbedd31186340	597
7178	95521085	e32609fb0ff75b33087aa55854dfd6fb629831567f3ffa1d30c6507b7307e549	597
7179	95523087	4a6f2f8c34c2ef10343b27bba442a23da1dcab6f818a4f61efcca1428445fe8e	597
7180	95550672	fb55ac6e467ec70a70b09928a3317b724a2c58e176ab63b7853db78410430cce	597
7181	99391710	f7bcc300be022c999d77561028b14586d3c8c27aad84979ad046175ce5d986ac	597
7182	100928291	3b571ca7e4ca34116056f1831c11575e7a35cc46dbeecdcb86a101436da674a5	597
7183	104535216	8837e50e9a08c18c88d6bbde96191ead8fbbd3e5ac2d92e112299ee89cb9ea88	597
7184	107274954	1c9f75173091cef4c85266820f276bf1ac3c76069343409b55f1f8bc5642fa25	597
7185	107610687	4ff709e2e3916b6e7a82a298b877af827a0d10878ee0e5fd24dcb47827b16091	597
7186	117534829	7e0d71de91d36b6da1f25117bed175271cdb7712de562df0d03d118bf541d97a	597
7187	118184616	9c872c50683293b0afe441fe06a3fa800dd6e0bad4258fb39a447386a3006ed1	597
7188	118776843	1c76250e142aa022317f9f588b2e96215e95f1afb4ca6ce7065e2fab9b5d90fe	597
7189	118776846	0cc1b608a58c563658aa5937bc5d1a403048155431d632ca8ca84f23c5beeb3e	597
7190	118993706	8a42256cdc0a608ad4f11cd7e35b435deec867a38fddb2c86802500205f91afe	597
7191	120166687	cc9428e138b58fcb91a95375246c3eef571310682a962bff61e45cecd6f5304f	597
7192	121573585	6498a11e1609375e79e408d27cb219d65978782b2de1788911d6774a7c6d68db	597
7193	122606816	b0be7c7b6bf682964d79ae9f1d07cba118471a295c3ca252cfa15f8d667b7d37	597
7194	122837677	4673b4e7b4712f845a22c9d34b9ef660cba4e470b26aff4c61d31a3a92038c90	597
7195	125261811	dbc7ae9e7f2ec8c1bf1243f5d72ce08ec3bbd5bf72e9d64c1eb29cae19f2d775	597
7196	126153545	86242b24f0d93dea862809b7c42ff9f8816f48dd815532ba5a8e78a54d4ca934	597
7197	126182092	982463f635eeb6115218241ac5a2beb7acdafd2dbe524d1cd1b0b98337b7bea5	597
7198	126359148	f2a0aeb2b02f3ed210b5c2c17d8ff9a326be98e072982bb9d47382f86a3ef4ed	597
7199	130671066	50f1e97b6638352ef340872649f375e0c1bfedcb0187e5c92d3a235602cc3c29	597
7200	135042752	a03684b433a8f19d03fd90e654cefa172e470af2f014bf8b9cdf78530573202c	597
7201	137127642	78f6ef5cf3c84a9e7eedbb9e1aefba4f29f870a3fcb3166d92730e67bb1fea7e	597
7202	146442427	c561947586e11831b77a40c59916d9495e7dc7dc35e7e8c433d9e12e6ba213da	597
7203	152973308	54384db01e581c1f4e78b3b7ecbdbf98d17ffca20bfd7ea6ca5a242fae1c4313	597
7204	156253016	f4e3883d8df5d5d09ab6a698c406502335db86fc895ef9c505bf512af10b1626	597
7205	156756069	017993a9240bafc311dd50db384574a2c6eb4be7efe41374965f507812127e33	597
7206	157613971	2111a597377925c01527b726e58998ed380f152e2f9cbe856a8b4f55a93f6cfe	597
7207	158207479	91f18fda24b3190b6c7c55887af13eaa9494c79e0e41a86a5f11b9d147bbb794	597
7208	163376570	e601e7fc36122bcd79ee859aa5702051aeab85580a48708496de463ffb3debca	597
7209	164242053	b0a2c4eda560c0347c0f8ac1393b6e4c5befbc2889cf3c2c64f2a21abce28a39	597
7210	168837978	b493cc7d7cdb13ec9176cd9351771aa9b04c9f9fc372a6c9c2d6b7180311654c	597
7211	171233352	a084d2a61f637b824126912e85127022690fedede5478ad9c84e75f459d52080	597
7212	174884479	937d1b227132a8aa5a6e837f416af83cac66a29ec7b8f9d5fffa3bb849af6fa0	597
7213	174944940	697e070897a592fad38f56e1469f269746861f233a490f3debc43aee76aeb240	597
7214	180156469	733b07437aa5ff49d9f973c831b4f6a634d0f488e6a58afb667c529f27b0edbc	597
7215	182259445	1e388d2e841bc13631a58a62f42cdd37e0bd7acf630f5717615f4e5eabb03d5f	597
7216	185975540	df1a343ad83121e3c542ec5b7c4d5c80cf6bfbad7fde0312988dcad544642253	597
7217	186511510	fbf556bb7079c191e14a09d1595a4f90c0655ef22a1d9a0211348bb37cd610ec	597
7218	186592333	14c506dd7c28cbb039bdcb7d21814c87e5c6e541fb2aec0caac6acdd4fa7f3fa	597
7219	187785970	7927e13ca17c1b5ec83b60de73b614dc76d5f7f297e809c1901050daa86579ca	597
7220	190948703	dda07125c77510bac8d5f51fed317f5aec598dd31174a6b64f5e025a66f8a612	597
7221	196160998	3452948ba7a628a735e3a94df4d90dacea3e67b223546b0e7be671d2e29f4332	597
7222	198796589	fd0f8911803643223cdcb1f764f387116d1e25fb54b70d88277e5bb05e22cb4a	597
7223	204090683	9d0d19806ba5365c73e1baa81208b602ad46f30028aaaa0566f65b973917fba7	597
7224	207708425	812c38fb45019375d98ea211a22a09ffeb82fd07a258ee0c591e079ffab02a2c	597
7225	209120453	748dcb5892020715921211c59d165b6e10fdfeaaba06b6bdfdd671868f94f071	597
7226	209188647	917eb63a3ee8ac060590465275bfd55f794f7b16159290c642adea1e03c782c3	597
7227	211769767	f1aefb95c1a88da377e0390117e4b115fb7bcc5f73130a608892a2790f942155	597
7228	215019860	ee29f6717e1c7c861fa408dadfaa21f8a5ccd8c5c4f357e932276f87a7369b72	597
7229	217319432	5c4c5e5a9c3bbb64e7943b00590494799b3489c0f951981d9cd66e9a06e18174	597
7230	219693460	10b04785adaa40aa8139c341cbb7f1d79d043762f2918fb6d2bf665c2301e287	597
7231	222545441	ffa2cb1a5328e3ddfda044c93fbbfc6274fe86db07ee66c2fca50792eb75b135	597
7232	225268738	7ddc2f2c76ac89b5f73797bf395c4e033fc17d9606c546063406c41722960768	597
7233	226722149	0969625d1bd6948620ec30d77f832ea2c2ac888650c3b9b477670e98252ed243	597
7234	226855630	a3ca469abd48c361b9b3c7ee37249e1301b587902ffb4aa4416118ce90175ffc	597
7235	229335134	7fca2dc40dc3304150267104f2ab988dd2b4ca73ac5261fe080b8a598da2c120	597
7236	232011134	c36b2d3b15d7020b6c54e23829c434bb1aeb299abe2e819da23416ec7353a1bc	597
7237	236133077	095d7bce844a7ea32d0454e2da091edda75c591c5a1ea1d919960b02a11a4afa	597
7238	242631281	7a88d551b4055de2e0142ec9443b5d4370212445d2034120f9f43810c48f9733	597
7239	243147682	4acb0631eaf2720d7673417c3f2691c49d54a371b187064c8a85ef290ac33be4	597
7240	244841687	b55c5891b969093c807cff22466805e6600207ee414ec309896afa05f59eda0a	597
7241	4148494	b0cb98542d14c10c91e2734a47a0bc17a5bb93c9268e699f9e9bbf3b9d4b43de	596
7242	8332704	a27ac2956f66f6fc2a1870a8052cb2241aa57b5b034ba40d58abaf9e5a181f64	596
