rank	node_id	label	in_degree
1159	40848449	null	5985
1160	2313022	BTCGuild.com	5969
1161	79798877	null	5965
1162	53080222	null	5957
1163	13985805	null	5952
1164	30747778	null	5952
1165	22187142	null	5950
1166	91951701	null	5947
1167	1180785	null	5945
1168	72594937	null	5944
1169	24400610	null	5920
1170	55538696	null	5916
1171	120367769	null	5901
1172	12720147	null	5894
1173	77861338	null	5887
1174	15957271	QuadrigaCX.com	5884
1175	78154187	null	5877
1176	34307188	null	5869
1177	13037570	null	5866
1178	15219091	CoinCafe.com	5856
1179	35717736	null	5855
1180	10907700	null	5849
1181	13760044	AllCrypt.com	5836
1182	124748221	null	5832
1183	7321972	null	5831
1184	41125715	null	5819
1185	57300714	null	5812
1186	138060173	null	5807
1187	116305206	null	5806
1188	9313080	SatoshiRoulette.com	5799
1189	23429554	null	5798
1190	93144935	null	5791
1191	51722768	null	5780
1192	58626042	null	5780
1193	82946953	null	5780
1194	50225537	null	5778
1195	41847765	null	5776
1196	691854	null	5764
1197	41977428	null	5763
1198	48128269	null	5763
1199	3333671	HappyCoins.com	5753
1200	90432550	null	5752
1201	12337780	LiteBit.eu	5718
1202	26378408	null	5716
1203	139372	null	5706
1204	58780974	null	5698
1205	36458324	null	5697
1206	21358754	null	5691
1207	96365508	null	5690
1208	70003695	null	5684
1209	51173802	null	5661
1210	19117802	null	5657
1211	93381962	null	5649
1212	39676334	null	5642
1213	61163721	null	5637
1214	43415372	null	5631
1215	37156716	null	5630
1216	90526141	null	5626
1217	43876273	null	5620
1218	118819521	null	5616
1219	14137748	null	5615
1220	30984659	null	5615
1221	46584596	null	5603
1222	66124693	null	5597
1223	14039152	null	5594
1224	71845200	null	5593
1225	121559797	null	5590
1226	108760034	null	5589
1227	10456115	null	5588
1228	72235783	null	5587
1229	62988451	null	5583
1230	88893822	null	5578
1231	55743686	null	5575
1232	64865071	null	5575
1233	19386148	null	5551
1234	65459546	null	5551
1235	19957935	null	5538
1236	61787797	null	5537
1237	6003477	BTCOracle.com	5516
1238	42937042	null	5504
1239	59220761	null	5477
1240	15287564	null	5473
1241	84495844	null	5466
1242	74288707	null	5464
1243	47901826	null	5463
1244	19773840	null	5456
1245	68558157	null	5453
1246	1640645	null	5452
1247	58215214	null	5451
1248	9512953	null	5446
1249	2229967	null	5429
1250	22816911	null	5423
1251	5964253	null	5421
1252	38579613	null	5419
1253	87816246	null	5419
1254	56247604	null	5415
1255	66566590	null	5414
1256	128682151	null	5414
1257	64184990	null	5409
1258	54709691	null	5403
1259	64945763	null	5400
1260	72522669	null	5390
1261	103472528	null	5389
1262	49203134	null	5376
1263	5807354	null	5366
1264	24611953	null	5365
1265	15636808	null	5356
1266	75781865	null	5354
1267	15396314	null	5353
1268	6091309	Bitcoin-Roulette.com	5351
1269	30825881	null	5351
1270	76051835	null	5351
1271	59667375	null	5348
1272	104752282	null	5340
1273	2978256	null	5339
1274	121324116	null	5333
1275	87963132	null	5331
1276	43583950	null	5328
1277	8077398	null	5322
1278	4352603	null	5320
1279	34838097	null	5315
1280	36455954	null	5314
1281	93396473	null	5291
1282	47943860	null	5279
1283	1208029	BetsOfBitco.in	5274
1284	12081266	null	5272
1285	31837143	null	5271
1286	81496880	null	5269
1287	2262853	null	5263
1288	61047070	null	5260
1289	59413629	null	5257
1290	127976717	null	5255
1291	122374358	null	5246
1292	132701244	null	5237
1293	27831259	null	5232
1294	127146943	null	5228
1295	2253190	null	5220
1296	123619295	null	5220
1297	7929179	null	5215
1298	25818965	null	5215
1299	96389186	null	5208
1300	62107510	null	5199
1301	44524372	null	5198
1302	68273159	null	5187
1303	69529824	null	5165
1304	17531569	null	5158
1305	53049838	null	5158
1306	123221893	null	5153
1307	68503010	null	5145
1308	8305002	null	5142
1309	12621002	null	5140
1310	5589161	null	5135
1311	48252675	null	5126
1312	74056517	null	5106
1313	114628174	null	5103
1314	11441402	MasterXchange.com	5102
1315	51679952	null	5097
1316	40039812	null	5090
1317	61097656	null	5089
1318	74122109	null	5075
1319	4663422	null	5074
1320	51828184	null	5067
1321	78263009	null	5065
1322	31091115	null	5060
1323	21457880	null	5050
1324	2510836	null	5045
1325	91552472	null	5043
1326	64967696	null	5038
1327	77861320	null	5030
1328	10617742	null	5013
1329	58313358	null	5012
1330	97808642	null	5008
1331	42734655	null	5005
1332	77444515	null	5004
1333	17664900	null	4994
1334	63583544	null	4991
1335	54686148	null	4990
1336	26557958	null	4985
1337	116463628	null	4983
1338	111802964	null	4974
1339	54681327	null	4973
1340	42744825	null	4969
1341	124399841	null	4963
1342	52880760	null	4950
1343	13848714	null	4949
1344	79099276	null	4948
1345	23228552	null	4940
1346	130771468	null	4935
1347	19257607	null	4933
1348	7387963	null	4932
1349	129189537	null	4930
1350	46860031	null	4927
1351	31406637	null	4918
1352	83983123	null	4909
1353	16236862	null	4907
1354	86362538	null	4906
1355	9501999	null	4896
1356	7389475	null	4895
1357	106231514	null	4895
1358	13171110	null	4893
1359	127851171	null	4886
1360	50391962	null	4885
1361	37031080	null	4882
1362	123639258	null	4871
1363	32303337	null	4865
1364	13381672	null	4858
1365	14904219	null	4856
1366	81423672	null	4849
1367	42449465	null	4846
1368	20737624	null	4834
1369	60358695	null	4833
1370	125354966	null	4832
1371	74390321	null	4831
1372	93342239	null	4830
1373	91191750	null	4829
1374	89536186	null	4826
1375	16056828	null	4821
1376	81423632	null	4816
1377	18808072	null	4815
1378	2574006	null	4809
1379	54337759	null	4803
1380	106446682	null	4799
1381	46382127	null	4791
1382	27953654	null	4790
1383	460240	null	4789
1384	41625726	null	4771
1385	44021533	null	4770
1386	97147791	null	4770
1387	29521771	null	4766
1388	2371849	null	4762
1389	90516675	null	4752
1390	6161318	null	4750
1391	57936408	null	4741
1392	122411826	null	4736
1393	293238	null	4734
1394	68523171	null	4731
1395	70835538	null	4729
1396	89310458	null	4718
1397	101347890	null	4716
1398	22643811	null	4715
1399	17215168	null	4712
1400	61457160	null	4707
1401	74681273	null	4706
1402	91219197	null	4704
1403	3886444	DiceOnCrack.com	4701
1404	134284907	null	4694
1405	90466	null	4693
1406	44534192	null	4690
1407	89039316	null	4687
1408	16579517	null	4681
1409	23616966	null	4681
1410	111367395	null	4675
1411	91649548	null	4674
1412	7560694	null	4670
1413	48297644	null	4670
1414	15542645	null	4669
1415	52825741	null	4668
1416	10144868	Coinomat.com	4661
1417	23451357	null	4660
1418	79593441	null	4658
1419	62571987	null	4656
1420	138262956	null	4651
1421	40804881	null	4647
1422	40086488	null	4645
1423	64428839	null	4642
1424	22114578	Coinichiwa.com	4640
1425	2623601	null	4619
1426	65635536	null	4617
1427	12159921	null	4610
1428	89088774	null	4607
1429	34434006	null	4603
1430	99404484	null	4600
1431	69933269	null	4596
1432	11909380	null	4586
1433	73981244	null	4579
1434	30298032	null	4578
1435	14815968	CannabisRoadMarket	4577
1436	1817229	null	4571
1437	85698969	null	4570
1438	37829471	null	4569
1439	84211487	null	4569
1440	89270528	null	4569
1441	3605157	null	4568
1442	53685515	null	4566
1443	1964213	null	4562
1444	10099798	null	4559
1445	4418568	null	4557
1446	20287859	null	4549
1447	75822478	null	4548
1448	70663202	null	4541
1449	4243997	null	4537
1450	4078983	null	4531
1451	59220788	null	4527
1452	66826269	null	4525
1453	67735032	null	4525
1454	54772377	null	4512
1455	49944768	null	4503
1456	29144995	null	4502
1457	82212835	null	4497
1458	50127545	null	4496
1459	3203199	null	4492
1460	72235777	null	4482
1461	36514301	null	4480
1462	29099491	null	4478
1463	17872001	null	4470
1464	23426327	null	4467
1465	7078651	null	4463
1466	45504274	null	4463
1467	68707646	null	4463
1468	15787754	null	4456
1469	35350125	null	4453
1470	29364402	null	4443
1471	8887015	null	4442
1472	66874596	null	4439
1473	82992011	null	4432
1474	76036787	null	4428
1475	122187307	null	4427
1476	4354049	null	4419
1477	77750348	null	4416
1478	36751743	null	4413
1479	115884355	null	4408
1480	28577575	null	4406
1481	599577	null	4403
1482	29234210	null	4403
1483	13453425	null	4399
1484	77829320	null	4396
1485	12596152	null	4393
1486	16658937	null	4393
1487	101458184	null	4388
1488	109822487	null	4388
1489	1094675	null	4387
1490	120277232	null	4387
1491	4365834	null	4384
1492	76735215	null	4382
1493	49697979	null	4376
1494	83961788	null	4369
1495	11941981	null	4367
1496	55072743	null	4366
1497	131377695	null	4365
1498	7506434	null	4364
1499	120107759	null	4364
1500	54106410	null	4357
1501	119647512	null	4355
1502	52351175	null	4354
1503	78194658	null	4354
1504	52770550	null	4352
1505	953573	null	4346
1506	10925139	null	4345
1507	75781864	null	4328
1508	58555447	null	4326
1509	4363198	null	4324
1510	4518537	null	4317
1511	26120169	null	4307
1512	107974375	null	4305
1513	11113269	null	4304
1514	126706886	null	4301
1515	23232842	null	4300
1516	26113437	null	4296
1517	16685334	null	4294
1518	10135210	null	4286
1519	39658002	null	4278
1520	42256491	null	4272
1521	12963958	null	4270
1522	39045985	null	4269
1523	645950	null	4268
1524	84495492	null	4260
1525	122700239	null	4258
1526	4218829	null	4254
1527	51647972	null	4252
1528	10526397	null	4247
1529	130412080	null	4247
1530	40325	null	4239
1531	4236430	null	4239
1532	43132489	null	4233
1533	69274510	null	4229
1534	9939526	null	4225
1535	62981991	null	4220
1536	3492178	null	4213
1537	109191809	null	4206
1538	98501129	null	4202
1539	9797057	null	4201
1540	3015976	null	4199
1541	27538461	null	4195
1542	80018400	null	4193
1543	84785903	null	4187
1544	8221793	null	4185
1545	23842105	null	4178
1546	47807617	null	4178
1547	3442405	null	4172
1548	10535625	null	4167
1549	3442526	null	4166
1550	94401842	null	4156
1551	7529393	null	4153
1552	12378773	null	4151
1553	79718067	null	4149
1554	124451797	null	4148
1555	48765576	null	4143
1556	24148569	null	4141
1557	83385650	null	4136
1558	5009816	Playt.in	4122
1559	8323450	null	4114
1560	40840094	null	4113
1561	51748044	null	4110
1562	44061503	null	4108
1563	4398583	null	4106
1564	41282040	null	4103
1565	59382205	null	4101
1566	3095241	null	4100
1567	119891931	null	4098
1568	101786193	null	4091
1569	19814295	null	4088
1570	56691528	null	4088
1571	24184529	null	4082
1572	89159352	null	4081
1573	2193777	null	4080
1574	30865355	null	4076
1575	15088975	null	4075
1576	52193537	null	4074
1577	62737570	null	4074
1578	4373365	null	4071
1579	17305729	null	4071
1580	12498061	null	4069
1581	34862233	null	4068
1582	1824541	null	4067
1583	7140189	null	4066
1584	45125857	null	4053
1585	112639429	null	4052
1586	94135216	null	4049
1587	4786970	null	4048
1588	69307037	null	4042
1589	2358797	null	4036
1590	47905445	null	4035
1591	73097456	null	4035
1592	69750298	null	4031
1593	100660680	null	4030
1594	68165552	null	4024
1595	98038265	null	4017
1596	23431301	null	4016
1597	38197086	null	4013
1598	61634870	null	4013
1599	4245500	null	4005
1600	7520592	null	4003
1601	69996759	null	3996
1602	4552896	null	3995
1603	2984559	null	3992
1604	63456293	null	3991
1605	48107662	null	3989
1606	59485516	null	3988
1607	4200539	null	3985
1608	11263923	null	3985
1609	59002545	null	3984
1610	53578572	null	3983
1611	119102196	null	3982
1612	48854462	null	3978
1613	21989641	null	3974
1614	68411655	null	3973
1615	8996242	null	3972
1616	26484929	null	3971
1617	41618377	null	3971
1618	121541692	null	3971
1619	57449219	null	3970
1620	32956628	null	3964
1621	98161582	null	3960
1622	25336308	null	3957
1623	69546472	null	3957
1624	95617871	null	3946
1625	117009555	null	3944
1626	8892507	null	3942
1627	10548027	null	3941
1628	55664950	null	3941
1629	4149753	null	3940
1630	24307644	null	3938
1631	18405968	null	3937
1632	3338202	null	3930
1633	4205888	null	3927
1634	31859427	null	3927
1635	4134591	null	3922
1636	43048904	null	3916
1637	3490345	null	3914
1638	28555541	null	3907
1639	63516576	null	3905
1640	79014122	null	3905
1641	71508990	null	3903
1642	4527131	null	3900
1643	19068806	null	3897
1644	2952773	null	3890
1645	98160325	null	3887
1646	39116066	null	3882
1647	7158866	null	3879
1648	99654951	null	3877
1649	20256064	null	3875
1650	2146431	null	3872
1651	126714302	null	3866
1652	27401078	null	3865
1653	40855408	null	3865
1654	371546	null	3859
1655	13192452	null	3858
1656	89940213	null	3857
1657	50479177	null	3856
1658	70455238	null	3856
1659	73446731	null	3854
1660	128190233	null	3852
1661	32377447	null	3851
1662	24936615	null	3850
1663	32382902	null	3850
1664	32382903	null	3850
1665	23372486	null	3849
1666	34743914	BTCPop.co	3849
1667	52696437	null	3849
1668	19420977	null	3845
1669	4300752	null	3844
1670	5452234	null	3844
1671	73225050	null	3836
1672	4599003	null	3832
1673	70716517	null	3831
1674	86553382	null	3830
1675	11229512	null	3828
1676	59218119	null	3828
1677	17492968	null	3824
1678	65371896	null	3820
1679	130387063	null	3820
1680	46264799	null	3819
1681	41223438	null	3817
1682	31575526	null	3815
1683	102634434	null	3813
1684	57200522	null	3810
1685	64322471	null	3808
1686	68796246	null	3803
1687	40175597	null	3802
1688	1499767	null	3800
1689	55482209	null	3798
1690	137931786	null	3798
1691	15686775	null	3797
1692	19083936	null	3792
1693	98159124	null	3789
1694	103442645	null	3784
1695	20558313	null	3781
1696	37070104	null	3779
1697	69547066	null	3776
1698	107492701	null	3776
1699	6019599	null	3775
1700	113426589	null	3775
1701	73769213	null	3772
1702	46645233	null	3765
1703	4299984	null	3764
1704	72340065	null	3764
1705	73139092	null	3763
1706	3515049	null	3762
1707	65420459	null	3762
1708	79963844	null	3762
1709	4451235	null	3761
1710	35513231	null	3760
1711	38805082	null	3757
1712	71313659	null	3757
1713	1738038	null	3756
1714	58596953	null	3756
1715	95620633	null	3752
1716	364198	null	3746
1717	24543137	GoCelery.com	3746
1718	4535427	null	3745
1719	122969204	null	3745
1720	37113118	null	3741
1721	2424216	null	3736
1722	65335673	null	3735
1723	30859784	null	3730
1724	79103055	null	3726
1725	133228317	null	3720
1726	2226890	null	3717
1727	4600895	null	3714
1728	107846173	null	3712
1729	6262956	null	3710
1730	74584749	null	3710
1731	9335281	null	3707
1732	9768191	null	3707
1733	4471061	null	3703
1734	86336518	null	3701
1735	90370886	null	3700
1736	4429823	null	3697
1737	26561483	null	3695
1738	4351393	null	3694
1739	103338511	null	3692
1740	60508	null	3689
1741	24447235	null	3689
1742	4417634	null	3687
1743	131105967	null	3687
1744	29469277	null	3676
1745	108734385	null	3671
1746	47530994	null	3670
1747	6647445	null	3669
1748	37113124	null	3669
1749	84423543	null	3668
1750	52245657	null	3666
1751	21177395	null	3664
1752	28591174	null	3663
1753	61856322	null	3662
1754	22455771	null	3658
1755	37113120	null	3651
1756	58972260	null	3650
1757	125729140	null	3650
1758	93342258	null	3649
1759	4622036	null	3639
1760	3082996	null	3638
1761	19713577	CleverCoin.com	3637
1762	55439813	null	3635
1763	20529284	null	3629
1764	37113127	null	3629
1765	4261681	null	3627
1766	4529213	null	3625
1767	52092142	null	3624
1768	131136665	null	3624
1769	11357435	null	3623
1770	1368681	null	3613
1771	114209401	null	3610
1772	7493191	null	3609
1773	47483336	null	3609
1774	4608036	null	3607
1775	8525973	null	3607
1776	4542758	null	3604
1777	74030772	null	3603
1778	75405694	null	3601
1779	5998175	null	3594
1780	124070903	null	3594
1781	4359511	null	3589
1782	4390317	null	3586
1783	7611821	BitKonan.com	3581
1784	13461177	Comkort.com	3580
1785	53179427	null	3580
1786	19657126	null	3579
1787	3043699	null	3577
1788	25427654	null	3573
1789	38812448	null	3573
1790	54655838	null	3573
1791	20661679	null	3566
1792	2388644	null	3562
1793	23115463	null	3557
1794	46728083	null	3554
1795	39824229	null	3553
1796	22556229	null	3550
1797	27951567	null	3550
1798	37113132	null	3550
1799	41895182	null	3550
1800	54778841	null	3546
1801	3049662	null	3545
1802	9162133	null	3544
1803	49924536	null	3543
1804	52509861	null	3542
1805	5591120	null	3541
1806	8487301	null	3540
1807	14946749	null	3539
1808	26229737	null	3539
1809	39183899	null	3536
1810	20063999	null	3535
1811	122993305	null	3534
1812	9470062	null	3533
1813	17495108	LakeBTC.com	3529
1814	8542559	null	3525
1815	112785992	null	3524
1816	34366505	null	3523
1817	61653744	null	3523
1818	2262093	null	3521
1819	40558352	null	3518
1820	39333586	null	3516
1821	67259959	null	3515
1822	83818986	null	3512
1823	98159120	null	3508
1824	138620097	null	3508
1825	91070312	null	3504
1826	73960489	null	3503
