rank	node_id	address	label	clustering
5839	221428	1Emztuus3RvZJruYCEJpWomxfZXPZPfar5	null	1.000000000000000
5840	221436	1ArMdoanSo4gukUhekkwG9r42H4GLR2sL5	null	1.000000000000000
5841	221823	1F6Rbz5444L7HS7377SNnL7QGKABnZjGuF	null	1.000000000000000
5842	221863	1GW7ivxaYcUyQAZ3kopnB2UQTJztWh6cCT	null	1.000000000000000
5843	221888	1KXsvZ9XJz4s78fa4trzCG96NLzwEMjL4D	null	1.000000000000000
5844	221891	1CyQoSxfBbWy7z59ea14kDzCeXXgn9WW2w	null	1.000000000000000
5845	221985	1NFKWoC1vRNmyUq4XYe84uNVXLEerVkS9N	null	1.000000000000000
5846	221988	12DsxuveG3DxvM7gtZ3XC5CfP5QRe2L823	null	1.000000000000000
5847	222089	1L81nbbmXTK66tEd7jrjase6mfvn8qXXTi	null	1.000000000000000
5848	222239	1NHC5ddQeC5qVuRtG2dje33Eq58fnbtqNi	null	1.000000000000000
5849	222445	1BEL4drU5SbyJfD7iipDy2xA9DmtgN7yxZ	null	1.000000000000000
5850	222462	1EprdGuAwcSP9BY4meg15be7eE4Gb66bDP	null	1.000000000000000
5851	222463	14Qe4WH6pYzUqUPatKDhqNs9y4BWWsNc9n	null	1.000000000000000
5852	222464	1ByxbCsHmJLZAX1iPzndCtV4fP9oLGmN6M	null	1.000000000000000
5853	222692	1Fb8xYn53o7ZroXJRHe3nDvq9ncFJKHsXP	null	1.000000000000000
5854	222707	1F4nfAXzNsb8v7JHy1HAZYpv9z3tUFJu3v	null	1.000000000000000
5855	223043	1NsQ2fWymgJbpFBfoFBnhMVxwGcu3oCURq	null	1.000000000000000
5856	223098	1EJEgPmvXYS4o6n5LkPBdyF9XyZuwNjzwB	null	1.000000000000000
5857	223199	1UF3xojTcP12a7NUSQf9pToxa2JQwbU6w	null	1.000000000000000
5858	223370	1PryN8q6tEZB3Cq4DDMM7sVbKfBnS2ToYy	null	1.000000000000000
5859	223396	18Ns3jPh7P5fuQCgXGisP1emNtgHBvGF8f	null	1.000000000000000
5860	223634	1HWScJjELWAF4BsMYDfpaet6sJxxBBWfQ1	null	1.000000000000000
5861	223789	1ErsvmitVFmVFfABmnXWp5vP4uwqDrKFBP	null	1.000000000000000
5862	223827	1A2FjTUNDhtUaD3Yi3kZvwHGmLFfLoA3RV	null	1.000000000000000
5863	223853	17YUiViMbRHSTrxemZZE58PN6kYoY8AxtB	null	1.000000000000000
5864	223963	1BMj99ivDhtBDtLebjC8KSDz8vU4dq9KeV	null	1.000000000000000
5865	224016	1KHA1GJqH7cGqXNz8NkwB2h6WKRUQakjZ5	null	1.000000000000000
5866	224157	1GJ59KwX4ghMMtoevqdevLJVscDG761Wyc	ePay.info	1.000000000000000
5867	224289	1HwSvFENoRKpAYvJCAwVQikTGZxjJStKcs	null	1.000000000000000
5868	224301	1B7fQzHDd5k13nD6s215SLjzGKj4QVvK3c	null	1.000000000000000
5869	224303	19w6EscC7DfAWxj2ru5VbNEPEeZ2sfdAkH	null	1.000000000000000
5870	224388	1K4LuhX3KJsKjrpCBpz8WrukXZE9s5Wrf1	null	1.000000000000000
5871	224454	1D3mqujzK94pNCbzKdCmXdeShAPYGoxuV6	null	1.000000000000000
5872	224588	1J4M37epzGJ98q3CGTcJUDX35PYnJHKL2G	null	1.000000000000000
5873	224596	1AC4Zr7YhFwSdrLNxphS3fZViFhLsib8wA	null	1.000000000000000
5874	224677	14ENgprFQCYdHLMRHXHmcNVDgyin173hPr	null	1.000000000000000
5875	224678	13FekoH7h9ZMFjPKAVmRaXY7UK8LPaUzD4	null	1.000000000000000
5876	224808	1CqZYo3A86qY31Z2Jq19TFJPMiNvzcu556	null	1.000000000000000
5877	224829	1287iH4Yhu74WBuhwW8SK74qoZoRbGv9BQ	null	1.000000000000000
5878	224879	1PegfA5zxAnhxvjb2tHLRpC75JQTU9VkUW	null	1.000000000000000
5879	224909	1LAXA4B5Hfubhy3hfa1S63TWwgt2Tkia44	null	1.000000000000000
5880	224924	1Eo6MbJNRoxAwfTixWiCv8o3kx7kBjm6EB	null	1.000000000000000
5881	224938	18juHc5vrieoHqmuYFdRaNxLP7xRY4hf1S	null	1.000000000000000
5882	224943	17DqCPknnqj1FzYXjSsftvf6KCDHQ8uuJ1	null	1.000000000000000
5883	225087	19oeLhYYWVcFbmCzbcooyhsHdR5q2Hyt6U	null	1.000000000000000
5884	225098	1CJN2JSSamGZrxyNBkcWuRJ3Z2QCQ5cSAW	null	1.000000000000000
5885	225122	17ELj1Wg6L8RfSEGKsESRWEEuavtN2zae1	null	1.000000000000000
5886	225148	1GGadC26GiArAZgoTL1CgsjYeNwhXGKpDD	null	1.000000000000000
5887	225184	18mEvj3wcaqUeSBQGckicaGFZMF9KLgBYs	null	1.000000000000000
5888	225226	15R9WSoXdBLAn5i1smbPoMrbNaLeUNnui7	null	1.000000000000000
5889	225277	1LmzdmFxjkVvYTUtes2qt2BpiKZPmX1vQA	null	1.000000000000000
5890	225385	17ws9RtsmPcYmt7nUZ5NzP2orzfgxUKWXu	null	1.000000000000000
5891	225613	165CSvGcqVhDPpLHRQ3Wwu7rJyUqK89hEX	null	1.000000000000000
5892	225717	1BG1NdP3AAyLCSG9mzoXziGoiTLS2a1djK	null	1.000000000000000
5893	225942	1EhNnphFR3dP5qPM4zqBwBkSDHauMUBEYc	null	1.000000000000000
5894	226045	13K2YJaehmXH5Pg6RCse6fsGXBDQjh4UoH	null	1.000000000000000
5895	226200	1MWrr7ky5L8ghSHUhZRuev6xeCXkU7NxGe	null	1.000000000000000
5896	226254	13o2csxti2VoeMcPXR7iVoJfcJFrbRoZPr	null	1.000000000000000
5897	226437	1GzRLe3vpyLV8zHFAikDa9mV3SeZx3L9EB	null	1.000000000000000
5898	226500	19Vpqas5vQ6LdEYAhSYBz7JEf2oE4n7hjG	null	1.000000000000000
5899	226563	19QVkD8APknohEV3QdkZPZTzWeUDZXRQ3p	null	1.000000000000000
5900	226668	1DzwwW4xHB2S7GhBA1zHQ5kZCrVaPY4aXi	null	1.000000000000000
5901	226713	1PRJ3eWD7pfLngFiqeAVPxm3USN2xgix58	null	1.000000000000000
5902	227036	1Dz9ByxkDQTqNaEhLWDQLcUt3W13HkDpfZ	null	1.000000000000000
5903	227038	1JbcHW5zYut4urq4VcPpWCSPYPBo6Vsgww	null	1.000000000000000
5904	227197	1N3cN67Q6qsdbej1LKbsMFS7BNbhsKmDpn	null	1.000000000000000
5905	227218	1NsaSXeSWysLicLrxfUxEoMdQDVDRvC7Kg	null	1.000000000000000
5906	227260	15FjLgumnGfNJApKq25n4fRoyPP7iRazYW	null	1.000000000000000
5907	227353	14u6tXTfsyTw4ArdmdJJr4KSRJ7mQ9YKKT	null	1.000000000000000
5908	227518	1GMmix7gYKqCF7gjAboGAeWk4ansQnCjU2	null	1.000000000000000
5909	227646	1JfmkWYUQxHSefn1Y8KThGjBfNxPMavX79	null	1.000000000000000
5910	227663	1CLxWX1ftqcavsKa7aCciZkFGScpecate3	null	1.000000000000000
5911	227685	1AVdNcRSYQTe8aoQXQhv91RJxa7TGJBNPE	null	1.000000000000000
5912	227781	1Eejfsjd8AkBJCEMJtukQvUz8HjV1jML97	null	1.000000000000000
5913	228084	155He1FJ4rSKbjorj3e62GWSoYqXr7kqRV	null	1.000000000000000
5914	228175	149NuW2r6FzpC2fLZHpHz3FDyCrCu3DU4j	null	1.000000000000000
5915	228338	1EXvARrPHDisTyKUJ4dUbv4Cio6993W8zc	null	1.000000000000000
5916	228504	1Fj7S9G9wg9t23ZcNdBMHgoZ1RYhPhwBrD	null	1.000000000000000
5917	228615	15H22yWKQP8oTexcn4XDsKnHLmryY661vR	null	1.000000000000000
5918	228624	1N3qP6o9tdxeVjjgdYJxENCBx7RoZtSQqn	null	1.000000000000000
5919	228738	195qzftuLBi6Uxck8TLqbshL2iNMRGRnyU	null	1.000000000000000
5920	228937	1Ldajtz1AVKBW2EKPYRJhdzLUe9DaWQTr8	null	1.000000000000000
5921	228957	146XJm5Jou2YDAsbCcW4PvN3Y19Rh6vf8C	null	1.000000000000000
5922	229039	13PPJ5TVrxumJhM8k9A7YBzV4FWZS7ufKC	null	1.000000000000000
5923	229051	19YsZp7SsnzcypKqec9kwYdZkXRhqFMsDJ	null	1.000000000000000
5924	229079	18Amh3W55hi1zKRfLRqEmpaAZPQjiRsT7g	null	1.000000000000000
5925	229082	1DdrgBLrZfnnX5EWuUSmY6VAsF8b1vGFoC	null	1.000000000000000
5926	229083	17sXBp6NH4X1uPK1wTUFGegn93auTHBjL5	null	1.000000000000000
5927	229261	19EBLwdpYbdcTsAmHsAGFJ8bvedojUCpJk	null	1.000000000000000
5928	229273	12t85hCkJcRbHmCbUDzQn6hXcsB6xwYawa	null	1.000000000000000
5929	229333	1GU7LrLR5Lf6fRS5881dry7K3HkpPpybvk	null	1.000000000000000
5930	229338	17ysWozbpSjXE1vSkAXRZEo1z971bgisjD	null	1.000000000000000
5931	229395	18dJHCG4aPYg7ZwKuRPEtGTVXvbpB47QJ2	null	1.000000000000000
5932	229560	15Y1eFewSmzau63QbLf5M1hVQqeNpKj2Bf	null	1.000000000000000
5933	229588	1AQSTR4PizJTHXzSCG14fC9i8PoCb2qy8w	null	1.000000000000000
5934	229611	1Ng495vJEN989qqZMtUqvPfajBF7NXzhyG	null	1.000000000000000
5935	229619	1DS7c9BbZQLFaWvx2WbKND8pPvrCnbF3fE	null	1.000000000000000
5936	229653	1H2SEnHcwhNLj1gXrBLnFqJaQbL3pasZcS	null	1.000000000000000
5937	229910	12tNr6UMuYTD9ySFG8dtwy1v628DnhJH77	null	1.000000000000000
5938	229958	17m14AcReW2cfd5uteHyQs3N7obFux6fig	null	1.000000000000000
5939	230031	14MtQomPkzgeV7BU5S7WPFnF8wt1B7C9N7	null	1.000000000000000
5940	230072	1DipdTdrW5xRg3aXsAprPaieGmLJsfweaX	null	1.000000000000000
5941	230094	1Nqz3kiAmRNqTib23X7w2WB3b1Qh1MreyM	null	1.000000000000000
5942	230111	1LYEw7By4PnN4W3KTn32HnivHnu4V1m3yb	null	1.000000000000000
5943	230341	19cBjQmUw7xB8jWDtCVq1mYM7pfdFpaS8s	null	1.000000000000000
5944	230430	161Tz5ytpjCPtBhjNNmk4cuYExrKpakorW	null	1.000000000000000
5945	230474	1Hqo6tK8j4JbQGN7iZTKk1iLkhQ8MpaBKT	null	1.000000000000000
5946	230478	1523bhZT4sDzV1HjbdUusjpX3vDB78Wuyz	null	1.000000000000000
5947	230532	1DCNJcYpXvfjAU6PCMvy9cCcJHV1A82uoC	null	1.000000000000000
5948	230670	14qiSJ1sd9VRDdTY8fmP68pHyKr5NBPVsQ	null	1.000000000000000
5949	230725	1Q6JyXogGttj9FtWrwMzQKcjvmvFHiWYQQ	null	1.000000000000000
5950	230740	14BM6y7tmVATuyXhXmzfoEBgM1q9e4pGqd	null	1.000000000000000
5951	230744	12W7NpQai3CqSC2jYFtxypVoH1wNvNeUSN	null	1.000000000000000
5952	230844	1tJjyQVCKWTw52aJm2UW9K3JD4WzBtCEr	null	1.000000000000000
5953	230937	1N8n714WEAcL45EqTKUkEngDUxGTCmYBRg	null	1.000000000000000
5954	230964	1JPP1qXcmXfQXiQt8aCBfrc7p1gbV84Sj1	null	1.000000000000000
5955	231189	1eJ1GMVyRiFeJo96gShZJLuoRfv8Vdk8A	null	1.000000000000000
5956	231235	1Jm2NU59iRKZ2A9f6PEa1JU89Mjs6FjbJw	null	1.000000000000000
5957	231693	14yvirGPxY1QXCS2g6kCAUMwjK2LcUiMCE	null	1.000000000000000
5958	231747	15zxT9P2rKsyUgQyLYBDFCF1HFVh3md1VJ	null	1.000000000000000
5959	231750	14ZD8EzqMHX69BJ1y2HnxVTczrjYEAHEAF	null	1.000000000000000
5960	231756	16sf2PP3YnNths3JRsJ3xYDUYeqLZYLMv6	null	1.000000000000000
5961	231841	1ERPfwSWQHWzUnRLqzkj8v7SiWcAZSn1zQ	null	1.000000000000000
5962	231843	1Au5rU8rPmPva2nPtf6cqTgFn6wpn5zaW9	null	1.000000000000000
5963	231848	1AJ7xoXHjA6jUBbw1AyirpySbmDYkc6W36	null	1.000000000000000
5964	231849	1G4NvPRatz65qs9AChtXwuu89XgcKFkjmt	null	1.000000000000000
5965	231865	1Drh9YVM6mntJ2Jmjp8z7oKZn2Vmy2gSAS	null	1.000000000000000
5966	231870	1FTjgcLSPwjeNG3tAGzUqoEuiyrdj1qqLF	null	1.000000000000000
5967	231873	1ARp9rMncfygRhENSvRJMpSmPDUNh7c66j	null	1.000000000000000
5968	231903	18XTfaHNMgWrAqK5mpR85pG8VuSWgDXHmD	null	1.000000000000000
5969	231922	12c93bgZYVJxQerBBJeHdWiAejeupeC8mP	null	1.000000000000000
5970	232054	1Gs38bc4FnPPEgSzyMiXNyoxKWJDavqjhS	null	1.000000000000000
5971	232092	1Pxtj7bLnomyjgmhfV81Rmjp7juzQ5noQu	null	1.000000000000000
5972	232101	1AUyUjc4XJkrgp5dfq2hqV6vZQvRHqWyw8	null	1.000000000000000
5973	232133	1MY9N3MzFKu3fSfxoerfDBwgJ6PwUaucc	null	1.000000000000000
5974	232148	1AmmCuKNMBbUaf7CcvYS4Nuc7ssQWzuWWN	null	1.000000000000000
5975	232216	1EKCMtP4HHMdUE2YhyZMpfsukHXrQvxBQk	null	1.000000000000000
5976	232385	1G1RDy9SUmSmZXkPWo7ZbgpbkTvUZcMVCW	null	1.000000000000000
5977	232388	1J9uVvSFvHH2Z2pFQuEaNHkhgjfidht8Wq	null	1.000000000000000
5978	232417	1Kg9bEoGaxtSdioFPuwc3R1bpURZCxjMbM	null	1.000000000000000
5979	232448	1Dj7uhzxJXiBfRPjRLdj1knXwP34QnPuYL	null	1.000000000000000
5980	232518	1E1CymBHj2zt3Gd59huHaQKinS5pTsyFCt	null	1.000000000000000
5981	232555	182yNb4anvtp7XMRypGpfUzWEUSvqFQ3zU	null	1.000000000000000
5982	232598	1EZJGJ55Yx6NkjeUWigtRpU7nJBdJGDVWh	null	1.000000000000000
5983	232659	1Mo9DqkCFgVvsfdFVhneM9ZUVy7TyVoKdS	null	1.000000000000000
5984	232661	1EGk7XUkUJFxYK1zNPbxDyvTiUxQhiJPbq	null	1.000000000000000
5985	232737	1FakjeynHMt4ySGB8RitsRgE5fbJSsh851	null	1.000000000000000
5986	232759	1CCkPobXHWmh9gHMjojKUaNk2SyLf749F3	null	1.000000000000000
5987	232844	12WH9h51f8mvzZkydF8jN16TYs4NsvofHJ	null	1.000000000000000
5988	232847	12KTQupmFV4zxHbhqc6LM5TqwBGmQHiCjC	null	1.000000000000000
5989	232856	1DAQbtVM24mKcgtu3iNpbaRC6J3PthbdUG	null	1.000000000000000
5990	232860	1HuyhdeqBUTbWzkd8i1z1HmYh7yfKxEM2x	null	1.000000000000000
5991	232876	1MxTcsbbbwuCsPa7kbF7G4ryFB51MAqwfd	null	1.000000000000000
5992	233017	18daN5NyG9amCh6iGyPrzN4HttqYg7Fobz	null	1.000000000000000
5993	233024	1PMLZXzhtCr3dNH9ExL5nDoJ33Qjszzjqn	null	1.000000000000000
5994	233242	13Xrw56emC8ScTX6YCJ51cwJnaBtns6pSZ	null	1.000000000000000
5995	233247	1Erz49uPLTAefT5KryTBszrDa5NUxn8jEe	null	1.000000000000000
5996	233300	1JTpt7td1ZSCg5cm8Yx958469dq6Giamh9	null	1.000000000000000
5997	233368	15jW2hNRV8sPUb3giKFiWVr3rZYc2xLMaR	null	1.000000000000000
5998	233374	15rQGdf2FnJcK2PMgTQZgCPVe7t6LxaqAz	null	1.000000000000000
5999	233388	1NVBKHCEDScotM6oHm23yYthpbzb1ewPjb	null	1.000000000000000
6000	233523	1JXQxFLNGBjqXHfRPTW85qS4V3KHBifftC	null	1.000000000000000
6001	233543	12WgYjHFNraDiuxxNor59bSmPJut19GyYp	null	1.000000000000000
6002	233554	1LmMVunhwcFvVAsCmgyjk5rYqHbEsXYjer	null	1.000000000000000
6003	233576	15HPwGvavvAiLZMG7vwR2Szgm2nUq1vGAq	null	1.000000000000000
6004	233639	16YfMdXR7M7G1uDZdoBsUBVUDyFj9qKSvz	null	1.000000000000000
6005	233640	1GdmqCB8oEB1J6SFBBoeQmn65MWzCumrzM	null	1.000000000000000
6006	233642	1MEDsmpuTCEwBCL4J3swgDLeD4bCZH1Up2	null	1.000000000000000
6007	233782	16W84jx84zQwttJGyNqNbzsLg2t66MASag	null	1.000000000000000
6008	233785	1BFtyVDqT74bnUtk9T6WR449n2owivf4WV	null	1.000000000000000
6009	233789	144TuEEUfGWg26MjbqYzR9F5xdypXDGBRk	null	1.000000000000000
6010	233796	15VU48y1RHso9WhroNqvU3WK43pNfps831	null	1.000000000000000
6011	233853	14QrNrkG2UYkWuxVHTCXYxZFfQzL3voWbi	null	1.000000000000000
6012	233875	1Ltd5QFDbEaCwSASv9hDh67FcbambthRsh	null	1.000000000000000
6013	233924	15DMnCGka2bunvaB6xEdKDhmhMTor8M6pX	null	1.000000000000000
6014	233933	186Zx83Tco7R7SS1wUUqrB6vAm2qpVTXxF	null	1.000000000000000
6015	233939	1BXL5Z51qLjbZDKpSKC2reTtjVafC8UZTX	null	1.000000000000000
6016	233979	1P1rhCzCb65q84gjH9BZ3FoMMBBdyQwzpH	null	1.000000000000000
6017	234025	12WgStQ4tA36iALGwfzwXrmsUjHR9WxgQs	null	1.000000000000000
6018	234065	12n9XyjVp9opNKgVa9PVY1vpZ8Xj6r81Qh	null	1.000000000000000
6019	234183	1B6cntw7Z5TVHH8cTA7oC4xKgAbfUWnuBr	null	1.000000000000000
6020	234296	1LkSGrBgiwnwUTdDchDQeLM4ohyPNS431T	null	1.000000000000000
6021	234319	1GazWqESdSnZpBLZ26N7DBnzfZduTW49Pc	null	1.000000000000000
6022	234335	1LgavXe6BNzUhVSFQLUBFMc1b2Yp98HsZf	null	1.000000000000000
6023	234402	1FX87XH4CNCrzyFcLYy6vWJRnzqeqWN1kz	null	1.000000000000000
6024	234417	1M5FMe4LzVX9jikDiV3R72WXavu5LuYDPh	null	1.000000000000000
6025	234478	1N7Y5XPdyR3nEMLatW9gsZyj9aEqTY2D4U	null	1.000000000000000
6026	234539	1PYKZaJ1EHuZDzCQJDwGN12wFgtWEmGQAF	null	1.000000000000000
6027	234593	1GZXVNzzu8YcG1UXNoDM6gJFBNsn1bwHmR	null	1.000000000000000
6028	234614	17nVMV66RjeaYezVVnb9pJPpEgaSWXuspo	null	1.000000000000000
6029	234706	1HwcgRJ8A2KYzi9tbhX73WE83AD3sSDhTj	null	1.000000000000000
6030	234719	1PHPv6Sy6hfNAALcS3BYRYmUvvJQJ3hKZ7	null	1.000000000000000
6031	234924	1AXGJWyPxAHC4YhaGvTr8YS4wpWkjoXwyR	null	1.000000000000000
6032	234926	1CihrGCBoen3CLAwMEL23z749YjaNC7Q8J	null	1.000000000000000
6033	235009	1DZuHtKqiw8CxSwj8aHuNEUVSXNtSNmQSE	null	1.000000000000000
6034	235015	1Ng39wHJHcKaHoizyWpX6fSsAvE3XV3PTS	null	1.000000000000000
6035	235182	1GLZPRsb2TP8ofTp7gE2GsHQEhryMwGUnU	null	1.000000000000000
6036	235190	1JfuUU99WA2EhYtLSLqtViaET2ZxUfjViZ	null	1.000000000000000
6037	235196	16duzcWrJ5hCXtZStDX1XwQUNvYPH9WeRd	null	1.000000000000000
6038	235222	1MWGwkjwBnXyFaRbF2tX1vKzHwfeDZargB	null	1.000000000000000
6039	235240	18sYpMjRDUVYcsVBSwQj7e4EsYytwv2EMV	null	1.000000000000000
6040	235250	16no7agEqL9WBL9RKo5ZQXcYb7MN1cVREp	null	1.000000000000000
6041	235304	1ExkzRPYwFgYvAd3AqBkSKJeuCCEBfetPF	null	1.000000000000000
6042	235487	1DfXgLUeG3cvJ1XQdTcdeefxvybKKRpuic	null	1.000000000000000
6043	235541	1CyGbgat2EdjGdxhNArV6bR31T1sBbTp3Q	null	1.000000000000000
6044	235542	16YFKp2a7PcPfSkwK8By782Y37Mqx9CaKZ	null	1.000000000000000
6045	235562	1JFAZgAVDQmjsELdGxLUwHGwukyYMhrQnC	null	1.000000000000000
6046	235591	12t2ssakcepRgDMm1C1oQuhEPobfQJb2BZ	null	1.000000000000000
6047	235597	144KvFzNyh3eTeLe2eYatZ6H8kokKJchz7	null	1.000000000000000
6048	235607	1Edr6LUDRh7fdNjP6QrLimQhvkEU4iAF6Y	null	1.000000000000000
6049	235662	1F427n1uMY5LLo2daHodkbEZNpPSSXK8oG	null	1.000000000000000
6050	235696	1FyDfsf5DcjDV5LGKvxonmQn4VbTRcPWvr	null	1.000000000000000
6051	235700	1P2DJjwf4BmT2ks7ef73YE2w3B2owC9nrH	null	1.000000000000000
6052	235701	12rzr9rAUXs8mMWZBoci43WUzxUBYE2sT6	null	1.000000000000000
6053	235792	1Coaypq9rHJmXN9KMyh7YFTjjcLh3ypH9R	null	1.000000000000000
6054	235794	158W1NguLy5wXCCRsZemBH2fLFWH93zgpf	null	1.000000000000000
6055	235963	1HoKEJc9SaHHXNyYmUWvaFEAijcPK1SzCG	null	1.000000000000000
6056	236729	1LYkDvR93XaoDFh9Tts3xV89Ev5QoLbcmp	null	1.000000000000000
6057	236797	14pMc6iwkMJdTu2ukEZRDn7itwLteLdnbZ	null	1.000000000000000
6058	236864	1PWLcB5Uwp8oa1uY7zav4vEkcM1CUVY95b	null	1.000000000000000
6059	236928	1QKEYVgoAUVr7LZ9G1FVw4H7kZntCahEWz	null	1.000000000000000
6060	237060	1Pws1XbiHEAuAm1bCG4SLqDiTwE1BdyeU8	null	1.000000000000000
6061	237064	1G8iVuYUhNtNmuvNnps5jn4FxVQx26vyWn	null	1.000000000000000
6062	237142	16niBMEThkhokThh8zgcKPvgebX51NShPZ	null	1.000000000000000
6063	237156	1MK8iFGDJUt3MSs2LsGrxSnwXyqQvrexwk	null	1.000000000000000
6064	237204	1NFFgxqjiKuArNAPQWh8oeJwfsJTdaSwPW	null	1.000000000000000
6065	237212	1CGLcSqiEiCCWsHiDX5SJ9qF7wMRLVd9a8	null	1.000000000000000
6066	237589	1NcrupLzNzvxnE94wth8coPKsw5DVJrK3U	null	1.000000000000000
6067	237654	1BVszmwiZRBvMZHQZv8Qr9euN61eJecrD4	null	1.000000000000000
6068	237673	1PNLCLnPgTgNL8kG4VBfPdhi8UEX7Fk8Uv	null	1.000000000000000
6069	237674	1DdCC3HQcUCsp8dDabAooSchN8Tet3JyQz	null	1.000000000000000
6070	237701	17EafihfpRVkNekLusJTcBCRs3MD2Whh7c	null	1.000000000000000
6071	237704	17o5QvW9u3iSmqEAZ7mXg5hjg8kiyDB6ru	null	1.000000000000000
6072	237709	1BPXPEh1knNNqTGHwjFKdkoZKxrvmEBm3J	null	1.000000000000000
6073	237779	19nzArwzSeANE9tDJkXjd4rgW6PjtbkyLY	null	1.000000000000000
6074	237798	1LLc3hAXsKjUWxba31P7AJynBMpdyUxjyV	null	1.000000000000000
6075	237799	17MmF7P9E5bbVbGb6JqJsuHv7yZaMxLAmG	null	1.000000000000000
6076	237801	14WHvYeNmyRCExj6g8Ned6ANNNA2C4uJU2	null	1.000000000000000
6077	237808	13r3Xuqse3PhjnaTpBRKC78kxA4CqaNwSt	null	1.000000000000000
6078	237826	1Nwm5DCMZ7mhDn2jVN5jURuzWFMQ9f1ZB4	null	1.000000000000000
6079	237891	19p2Cj1kV1RQXunppNBYKnJZqJsRwYKS5i	null	1.000000000000000
6080	238033	1BAVBKm6aMnUovMJ9nxByuuLC7ABQhmQzC	null	1.000000000000000
6081	238065	1Jt131EJGRpTFS9HUmdumj73JGN5TxeCx6	null	1.000000000000000
6082	238092	19UvZRAa8cBtvnN2vBzeSGVGFFhWRV8Xc5	null	1.000000000000000
6083	238186	1VKoKntDQmeLd5JNsdHKb9C2CfW4PeU4N	null	1.000000000000000
6084	238259	1BE8ksE381zCd5CK3J5n3m48hk8bLeAm9Q	null	1.000000000000000
6085	238272	1Gh5idgYQMf9wEukKwNmZu5h9aSYfDuQYY	null	1.000000000000000
6086	238296	1HoMkD9sUxTHunDxM3Uc9bZc46TVd4PRpo	null	1.000000000000000
6087	238325	1KGJDdDhA1VKGdb7X2Mcmn3Zt5v7jqXhqU	null	1.000000000000000
6088	238444	1P4PTX9zgw14o99tjMDqLHnNogTyBNn684	null	1.000000000000000
6089	238489	1FC4dqfsoFmom7bhX1Rg9rLsMkb6AiWKRn	null	1.000000000000000
6090	238535	1PNokNizY8gJwD4bdB65FXbYygpGuNktLP	null	1.000000000000000
6091	238616	17typWfWURY64Kkt3rAATjkb4WBccXrXxu	null	1.000000000000000
6092	238621	157ATcdDVtVvUUfsB1B7XCPgtR8mS6ihBR	null	1.000000000000000
6093	238795	15WtCCFh7XXQzKXJxBXdNPUjP9wBAjQwjS	null	1.000000000000000
6094	238815	1CpzDMB4RNWa9Y9FvQJXmcTGapBmTa7DGY	null	1.000000000000000
6095	238817	1ES7qxvaQc43tE4svdBHEjimsvuUtSp2yj	null	1.000000000000000
6096	238869	1NEGYVeRUr9tUwgs4vJpsJPt2yPDQDt2t5	null	1.000000000000000
6097	238910	1M6rbLWqJvTT12ReyDGfffVLhyagWJKfeU	null	1.000000000000000
6098	238962	13apPsUikWhhUkFK6qeKTp7Z1Qbns5Fz9T	null	1.000000000000000
6099	239044	1CoAG7sCCrp7TTAjrayTNEHdt9oHeFxxso	null	1.000000000000000
6100	239210	16EgYDJoWtupADWtzrM9ASdBRaB1zntUr7	null	1.000000000000000
6101	239268	1L1Ka5bP4T5Zgdq9MzvstiWoZhSqVr4BCg	null	1.000000000000000
6102	239271	1Ny8ysua4e4xzD78UdPNrjjgYuQgsKvoCi	null	1.000000000000000
6103	239394	1CNbFykA1nDdCRKjfhJwbVtTr8EstKDDTb	null	1.000000000000000
6104	239432	13fuGNZnG8GG25CQbbAkAtVW9J37ahJpoT	null	1.000000000000000
6105	239477	19ZaBadVDiLFY1hpXywFGagrUGdKDd18qW	null	1.000000000000000
6106	239551	1NbHkPqfjrYniaHSTHscZFwd6zKedB5Kmp	null	1.000000000000000
6107	239662	1HF6zoxo37TAw9v3qWgQMPH68P4vbdpP2s	null	1.000000000000000
6108	239777	1FK9bDGTTWLgSxQe31J9c3xkorErExzfGT	null	1.000000000000000
6109	239961	1CTVs9w78fGq2HZhnoJzz7CLS4eif9vtgo	null	1.000000000000000
6110	239981	16aJDrKTWUKrdCBtXMQtBp3Mdm2uuHiu28	null	1.000000000000000
6111	240001	1EawUikeNkCcREgfuRMu3iMCfCaECRokc3	null	1.000000000000000
6112	240054	16MQPV6xAk9ba6wHxYhQCASKurKZFJN5Mr	null	1.000000000000000
6113	240211	1GX8hjR1hBPtFt2n3cfjr9McLnh3BECfKg	null	1.000000000000000
6114	240252	1LH3zJjR6qd8PMrCuSBT7yX66ZnEYLxnYK	null	1.000000000000000
6115	240255	1DyksHbHQBnss1Ln2XirK9jT2CxrvBgBd2	null	1.000000000000000
6116	240288	183ZRV3waRuqJzRitfpB4WC7Bhi3QoNhGs	null	1.000000000000000
6117	240290	19KUQi3iyFmJ1pvmjttHKLQ5ZcKjWBNBif	null	1.000000000000000
6118	240383	1586VKZ2fW4VckjhGJJVnoufNX8WEuronx	null	1.000000000000000
6119	240409	1BQEFX4e7BRZZ2ymTfGRPkJ7yUW1bVhcei	null	1.000000000000000
6120	240516	17Cd58FtfJvk8un3eStxaDsxcNSVYeb6z8	null	1.000000000000000
6121	240642	1DA1bESU51REDhU8BEMGhDTMTWpHGAzZoP	null	1.000000000000000
6122	240647	1GEFp69816hoGB3g6XBs4yzNHgSxqKoWqu	null	1.000000000000000
