rank	node_id	address	label	in_degree
1901	13266395	1EYqD9AErTDY4v9jiqhiNANsiTtBDgUZSV	null	6296
1902	36725987	1ANUGrX9cAwmQj9wGQttp19b9pzhEtXyWo	null	6295
1903	235042946	1LJZRppp9Mc3D4pxqzbKAGK4cFK7jcRR9E	BTC-e.com	6295
1904	160979691	156fUvL6qpvyoQuW3Qk35PMuUuQXwXfmzQ	null	6286
1905	101485159	19RdyjmkEeMyN97PwaUcwsZ1gWRHh4PL4g	null	6285
1906	104392477	1NkDgmWnuMYXrqXyFgQcAfaxJt93Sm5fHd	null	6285
1907	100424287	37ihAeH7vhjzWFhDqZt5sCSaF3DC33DYZi	Bitstamp.net	6284
1908	4834615	1BTCDiceLs79syendE1DM1XCaHcKkzBNnP	BtcDice.com	6281
1909	73877576	16JDMyaN5DnuW1BRMMhVAHy6nP8MDsWAEp	null	6279
1910	162182187	16aHjo5wrBKCF7T5nA6bSpEFYC4VyK7jDn	null	6279
1911	6592913	16cgbbFV7wHUJWX7w8Cv2zrbqfFkZKFcJX	null	6278
1912	98915873	12FLjx867NtFBGPTD7Ac7w9DW4ntAnrDt7	null	6276
1913	78667576	1Kd6b3Fg6RM2vi9upHxDkbiWCNCpbjTiJw	null	6275
1914	120831032	195oDqbTxaFJD2GnLPx5ik6QKhCxieKr9W	null	6270
1915	129421365	1D8o5Kmtdaz9HNAVg6Fm5QpDWBKsATiovr	null	6269
1916	74206989	1M2AJPoHaAjcaKrfdFJMvnPwizGrdMoyk9	null	6265
1917	98194380	1HGWTLgSxufH1FMG6b4Q8KFrRsGBHFLdnr	Huobi.com	6264
1918	165719411	18kdwvUc96DusZ4oS2SzAg26WgbMzYHdsA	null	6263
1919	98185966	1BTvPYxMduAsY2MQziR9bn4W2PuqgGwyUF	null	6260
1920	250596242	1MtehHeD1B2h3AMbfnUmD6Y5FChuDACRHp	null	6258
1921	144606451	1AzeqS2woz6sLPXSdhmH9SYi2WVQZzzZ7K	null	6254
1922	68750583	1JLv8MKvJwLTFRcs82ssSCXSafrXZTfRs6	null	6247
1923	88188371	1ByoebeLqSd92nFomBKPqsZVrZ53reAiJn	null	6243
1924	59262966	1NbAfBqw7drCrT52CRFyD7hAFzKYwkLrzN	null	6239
1925	147201278	1GLx8DuzSYhsA5aY795QKobDmksLks4MS4	BTC-e.com	6237
1926	9691207	1DNNERMT5MMusfYnCBfcKCBjBKZWBC5Lg2	null	6232
1927	185055967	1H94GyupSuz4hyG1f2N16EeT2b26gVvJxu	null	6230
1928	74521268	3P7orB4js7q8dMDvn5MU9ZHD1F3ZEeKLKW	null	6229
1929	156574901	1MRAwhbZKntAM5B3E4e9v3t26h5XRJb635	BTC-e.com	6228
1930	62852504	1PXsn8eFKJiHZTb9TpYPsJrqKgiQctYkoC	null	6219
1931	34717007	131tcRf5g5mQCj7JdNjgaXozjZvGkguQje	null	6216
1932	46587914	1KMSc9NVZthdFEnkHN5KHdULoGuR5x2Xjt	null	6216
1933	65531751	13SRRY7jWkXFZjSQg39eaBVkKGRKZvxKRZ	null	6216
1934	7470171	1PEDJAibfNetJzM289oXsW1qLAgjYDjLgN	ePay.info	6215
1935	112733622	1AGunHTDfU9aMjYXvxQa8MvE84Le5UnmJr	OKCoin.com	6209
1936	136704820	14kvA4v67DNHZXg86yQXayenwpVigw7YEU	null	6209
1937	148160290	18RdNBDtKH6XB9WsfMrLaHkLkg327T3Pbd	LocalBitcoins.com	6206
1938	71053356	1CndBLkutZS4njEEpcBM35JCwZ565eJjAp	ePay.info	6205
1939	261338435	1DVNRmSf2nFeHMrhdX8hbmDKaw1pfqxiQ8	null	6204
1940	19113927	1747iv9yfoBLX4s2DHK2N9yTm3aPi1wdFU	null	6203
1941	60420353	1CWs5QgrATpqa5syX95f7X1A9n5To3KAuK	null	6201
1942	140120354	3K9XH1p1ChsnEEiEcvBecxJnosLjwsmd98	null	6198
1943	160811022	17TMZCn4L7TbD92VZ41e4Jt2kvAtwpiHJE	null	6197
1944	7777118	19PQgcTU3kbu5hAVGgFYt57yvGt5LDRtYB	ePay.info	6195
1945	77685701	1NnCCeLDdGPjxuqnYS2uWm5SLCVv6zyuRe	CoinKite.com	6195
1946	23884902	13iMZjXxQuq8WpsrVrEARouGiwa7Ec41mz	Bitcoin.de	6193
1947	48238712	1Lae3d5RNAd1zthLHXnyA9Q5GV44gtErWN	null	6192
1948	252567560	1HcV3kKZQFmWvHJ1epvbjTPsyN6xAZj3PD	null	6189
1949	35739041	169GLGzAeZQZuLJpBAVrZ2r7iN1pArcVdK	null	6187
1950	90537969	3LguMyojocArdSbnNHcscjQogxR1ZSCqak	null	6185
1951	35739619	1MeWFFmDzXH1N54E9U3QSmc8dmWjWcxdaW	null	6183
1952	175838263	13hLyfRHg7p9Zw7WHToRT67JR1HR92Mvxw	null	6181
1953	268422356	3HzMkW7xwo7PsmxYr43easBMdDqD5SPkDD	null	6181
1954	137936345	1DF5toMYY1UJiLhvKGk5J2p4r6PuAd5UhG	null	6179
1955	16000188	1Bet48k9LzVSdJTWjabFbTr4x8foPzgDRw	BetcoinDice.tm	6177
1956	36119292	15Jka9dPLEw1JAYPeRD2tYngZfUT48zCAX	null	6177
1957	39762550	18da9fJA1FrGbUqde9u9NC7DeoR9yqhm3W	null	6177
1958	93309277	1LvKLzypAWvmckkLUsLCkVdFKx4w1FwCaJ	BTC-e.com	6176
1959	177080853	138p9zqKeQhT8R64nELBMrRhmbcq17RBDj	null	6176
1960	94303923	3D89cMUcFGNdSza95t8BXmpdao1GkdVUSy	null	6168
1961	238358538	3MuEDXYEr6UmSJoryyLYB6dBtzLSmP6X4N	null	6167
1962	198518482	18cgc18Y9UMUjkPHgx8L9gCWCCB6QFTKq2	null	6165
1963	198518483	15gLeQ7criGq6CVpSbrkQ75zKyu2XnnQpJ	null	6165
1964	198518484	1Ej1WxdBqPWFddWtT3NtpixD6rZ2jeXUwN	null	6165
1965	198518481	14ADjpMHvtuvyMpkqEAspx52gXFvaXcqut	null	6164
1966	198518475	13QyGUsmRyFGtQBjs8PM2wRuXCHdoiLZ5W	null	6163
1967	198518477	13WExEFCXqnLeWEzsm8vdAyb8btME7JfnA	null	6163
1968	198518478	15zGva3xe7akJimJM2W3aYwEsgz5W7XhEF	null	6163
1969	198518479	18vCqxSULoSAJGfBJMqDkeNgDdeawccQwn	null	6163
1970	198518480	1FsBZSUVLHQeyX8hDweyXQYt7tWBc5Uzc6	null	6163
1971	198518476	1PmCKRu7sWVpmAAdpXshgH26pQpxQZogdZ	null	6162
1972	189515144	1PsJV6YVLn5QcKmJfs7hsstxCqsvMPwTrj	null	6160
1973	29041985	18A7FguBoKFVPDmTJXCUProtUvwbHBHLvQ	ePay.info	6159
1974	45871660	1GqQ99VMuzjt19vEkscS9UvdLvKUaVzjzK	null	6158
1975	117256958	1ptr4nfbQXJnKJGAL7JexwHLdfXVrtz2R	null	6156
1976	206073176	166oUKcwaXW7jawma6eHCQtwfgXs49Xqca	null	6155
1977	233774783	3CyX91JWYCT3sjcttoVXyvLzVuUhD9BH5d	null	6152
1978	65434558	1FPyDRvEk7DjKPTABxCnzKFDMhPntsqsQo	BTC-e.com	6151
1979	6960632	13UERo7NhMQZFTkuXMHTsGGZrKVau3iniY	ePay.info	6150
1980	19759675	1GUdiy1VZYeqMooQs1XZYJFvhZDFimmDb7	null	6148
1981	133720529	1JydBsXSnZyRM1ENyd48ZREGU55hzFNW3w	null	6145
1982	30436616	1KQxLLQNxgn2upd4TtGbtiRdm3f5UWC9k8	null	6142
1983	41653427	1CzpDGmLu1yeEFa9qquMVpDUhNv9gKoR7S	null	6142
1984	144432429	1DWd14S5DCqE3LSzi8cTQ2MHJ9R8f4eNP8	null	6142
1985	23118556	1BCuH671HrBPaXj7DCU1aeXwGYYcpDEcNn	null	6141
1986	154953577	19qQq4EJtLsdC5rGeGNeaJ5yyRfWDyQtkz	CoinPayments.net	6141
1987	62335236	1EqrjGRFnK4fK7TmmK4si31LQkxqdiGmHw	null	6138
1988	6767051	12W9J9WaDLn4KK5wSQXCULTNamDbjKVSNo	ePay.info	6132
1989	23651695	1HJpoMq2uMDxjkvrwNzTT7vzNsW6vvg9kW	null	6119
1990	43031702	1PH8ZqRyjvjyHnRLLmNtwVsNtVGE8u8AGz	null	6119
1991	223428750	1E5EWgAQjqJhCBEJfpGcAVSLhtr9e33u9Y	null	6118
1992	9172410	1KRj8opQ5y3h2dw8FjnskxuVZ5qtu5Uuid	null	6115
1993	19663611	1ZD2JnbsgCvajUzGj4Ly5P1Ac6B8Qwoex	null	6110
1994	230578534	3NBVavPZVaDNUgMGhYwqruv85KPnbP25Qn	null	6105
1995	75061047	16e2gS7gBqsGAww5aDPegkN88Be9wL1RLd	null	6104
1996	268903585	3EyhFgLxsC8RNFshEa4JV9ibmCor4t2Baz	null	6104
1997	210461638	19YFeUWRxwNjcsA6aKFkrsPZKid9KrW296	null	6099
1998	210174053	1LviNFGWnJHCrzH8sbUYXquHQgcxwMYWnp	null	6096
1999	39511584	15gYpfrbK7CSeB8BPVAA7kJmUVk4WQyGfu	null	6095
2000	31438723	1MA7e4a3Uotf7nqf1EKnY8EnJopSzeH8Nu	null	6086
2001	33393880	1KjNuNGpqfDM7cy8PWpkoomydZnDe2ML64	null	6085
2002	65592113	1XCPdWb6kk7PGfvbdRbRuNh51aPc4vqC7	null	6081
2003	140953061	16WiGJHxSx9cw89DA73y9Q6UCn66UsKhqa	null	6079
2004	210006774	1GvWYCaPHxFyFcPmcBeHUgdZYfxtYDZBc8	null	6079
2005	184789536	16oYMZ6kEFYAAZyAPFnSP6oatcBxKALLP1	null	6078
2006	35738535	1LBXWDN6hyh7KNyFEoPFCGPUsD4d6P7iR2	null	6077
2007	232359236	1Cyq9FUnYT7gR2Qmb4krRDmMavywTqv1Vv	null	6076
2008	199083793	1MXPkYr5wDuydWhQZXZi7iyyZzn49EfxA	Poloniex.com	6073
2009	276764973	1QFrd2baCM8j9up4TT2NwGwHqfthAhYfWb	null	6073
2010	266103684	1pZaCwduMonnTwiF1aYgBcTu9eNrvktg9	null	6055
2011	49099296	12EZr5x8mFpxS6ypNobhPXmyj4BbRkm6GW	null	6051
2012	227758625	1E1zy7d8hZJDBYharBfE79PZwcUdhgrMqj	null	6050
2013	120696218	1C7joEWLGyCuxtCTdBivnfvicKNL6VKX7i	null	6048
2014	7969046	1AzRkXiGpHbXyWok4uXvCzmezDuW8FGa3m	ePay.info	6041
2015	97749806	174sinhLa5JEuJdeHvAhoG1CrL7dpRjqBe	null	6040
2016	13875343	1PkVwKFmhYBDAorEmkLFLWqcExD9fT5AKd	null	6037
2017	14077148	1GcsX8AfcbqMdwAFKpUSYbR6WLGuv1EDNa	null	6035
2018	176420209	1K4fNVBbBaGABXTSzRpjBdVoHBFbDSbpJa	CoinPayments.net	6033
2019	42490160	1G39AdL3DCGE4hTv9ZRvM6QwgZ2RxHt1oU	null	6028
2020	12391153	1MsmThtteKPu6fWxwn2SMDEnmJex3vKSBk	null	6024
2021	148848121	18Andp1GhnX6GbCKoqR6YYjjUuc4brtHKH	null	6023
2022	64713982	1AvuQEuGy8pUmwpBsX2tTK7zjGpeVmnd6j	null	6022
2023	141111472	1NT5X2VBsfktYvkk8ipjMhhdNVUv4XN11i	null	6021
2024	117065957	1hNYoXJHzUyRvWhwMJV7pEgwZZBuSExuF	null	6016
2025	20768531	1PWsfPk46GhgF2Q2YrPgUz7zxMBVphC42S	null	6014
2026	35739338	1FgfLwaF77fwMCQAhqP3RURG3RT4D5Ku3Y	null	6013
2027	155327494	15LoSoqbXPv56DmfCZW41VRySu251UF1tD	null	6010
2028	21310969	1AgL7U2ZHAEgQUJu5zavogeZmA7MSaWhCw	ePay.info	6008
2029	24363423	1PDfKfFTWRj2zQMo63HpgmXs1GYbqLWCHJ	null	6006
2030	118350575	373VLhGdPQWpXUKDtWVVcngJmw2RQaCVKw	null	6002
2031	255791959	14dnVwWJa3VjRg3DVeFg4Zgm7auyuXF8Qc	null	5999
2032	79114444	1BsamwXiEyqTFCTQLarX3Z4TyNE4qPaTYv	null	5997
2033	155969433	1KpJhRvfsAX6949NCkLinXYqfstiFYz4x2	null	5994
2034	251715480	1LD9rsiPu9SfJArXj19uZ1AsYWQpdc7c7Z	null	5989
2035	7013787	15c2N528gELxafSDZyKgJeVBYujtpH8cx4	null	5985
2036	18176172	1LaGQ9qTwBwkDjZxUjcdEZYr2QGTd9QNwu	null	5984
2037	213774434	1AnfpeiZgxBLo4fMtSQSBN5BFj8sQEF5DK	BTC-e.com	5983
2038	129505384	1DdZWRme8eYHaa2iXWYN9TVg9UnijFmZbR	BTC-e.com	5981
2039	80745268	1M4RzpSfy68QUKCxocx6eprFLXbt61a8dh	ePay.info	5977
2040	40825234	1AsKCfcrVX97nXuskScMCnwm9onnUHh5Y4	null	5976
2041	40737185	1BgZRPfeqrFMM4sqtsr5Ho1YVuXt5EbR87	null	5975
2042	145759025	1S2H3qESSWBJxkTKtqdYfn7pkXZzFFL22	null	5970
2043	99001123	13kYySMzHLfnoGXdXkXUEk1fhcEjdL24UQ	null	5967
2044	49179862	18bsT6FEXbfgT18Ask3gV2BTEq6k8GeUdx	SecondsTrade.com	5965
2045	35738154	13yvF19PXJzuqoZQo5jVEZ8U5Q1SH48Txk	null	5963
2046	60235021	1FKP1hoLWEJoH8Mcz5QxXU1YAsEpZYkCsE	ePay.info	5958
2047	126208131	1Gbua9rrbaNncpZXmBnFbkqY6EVgJCz49B	Poloniex.com	5956
2048	207427092	398BU1BWbvwh9q7xybr1fuicdPdaqAJz5d	null	5955
2049	137951104	1AdFeAwa3apLLbH4ud5pqoUwuUpAiEaQ9Q	null	5946
2050	229926960	124y9qheXxHgrZCj7SdtDrub3tDN7ZbvdX	null	5945
2051	170247132	3PXNyJEvuZRdMPB533EPsUDfJaTeffkUs7	null	5944
2052	59926425	17LFQzMNxZrNgQv1gqunebVbBk1aFV6zXh	null	5942
2053	155194585	1BnT3BPti9RMyXdY5kpHLCUxzwxiEZ8czC	null	5931
2054	137951107	1CvgMrspZcAbpdhiwqZnZgaaC8mGUQ1PLR	null	5927
2055	268624943	1BkVHTx2rJt15Fz4Pe21aLoqwjJ9Bmcpmf	null	5925
2056	105841403	1A1RmbbVoL4pnMZfvgZQvhamiyMqHrap9Q	null	5922
2057	12312976	14ZWQUFDHdcmpeaAGbd6BqdqjRhYyrYn5t	null	5921
2058	240962444	1HErkNU6hNXNAfevLgz49NyGh5ZxaYNdH2	null	5921
2059	40602847	15g3bFJtx76dZbmK31pcdc9fHqPQtNf8eK	null	5917
2060	162606037	15G9BwFWmanujTxG1KPuLeRPUzKvYSAzne	null	5908
2061	137951103	1Mp9naQtJogREWnLYiF6cqLUzSXfmAiFGi	null	5906
2062	1293567	168WXhArv7Fasqvi2xm5MQMfLhG18jifMe	null	5903
2063	264461591	3AiGej11G8jUXvEBPvQKPLiHXC7ruUCp1Z	null	5902
2064	39506961	1Fjtt8fqNRWAJnKtemeo3HLU4bUABJeykB	null	5901
2065	50686714	1P2to6UhUaxMsFkZDmWNQ4Zp8S6xemMs1R	BTC-e.com	5895
2066	146919128	1Kd8hVj8vWnH3kgfDT9hdSEaH5PSA9sM66	CoinPayments.net	5893
2067	54093742	1A4myiztd6PwsP1aDQbRxmQE7gASkgZYko	ePay.info	5892
2068	55224219	17xWpafFDWY26K4yPr3yf3ZvdZniENsHkP	null	5889
2069	145960037	1R5Z1taSRhjegprZeLtnxrz2CLuUj7K2C	null	5885
2070	262271449	1KrqgDt8Q5bf4BsRC5MSNmm2VimZKVstfo	HitBtc.com	5885
2071	133522100	3LoJ4pPq9RJUEToenZuC4AZXtbaiGjh4HE	Bitstamp.net	5884
2072	153512552	1BQMvTomSeKW9ZQbGzd2H3GUsCdKaVQ2Lt	null	5884
2073	144113464	1B9aiExjcffRVkkCADtkP2DjJQ2h841qXH	null	5877
2074	7268027	1CrAcKt3HE8LNsx4KKDvjqLvcr373wg5ke	DiceOnCrack.com	5875
2075	262483497	1Q4x8veB4YRsLtFSUJ6dJHXypQHCCB5UnM	null	5874
2076	68511227	1MPnrpSFBEvzDqpFpv2Fit4ktRVzkBVfdQ	null	5871
2077	53794424	1JozwFyfX5KDJGUQoQmuw3biA2PbjZk3Au	Cex.io	5868
2078	178197503	1NWHpFCKJw2J4FDnC9SUprS92wUEES9Gab	BTC-e.com	5868
2079	226668244	3LyLzAnKDQQgetAC46mdMfMo8Z1N2VcMP5	null	5868
2080	31660269	1QFEeD377KHZu8U2vHkRAa6mRVwQAvXoB7	null	5867
2081	16343249	1A9ybVnakUhZfB8VQAPQ8sJAJpPFe6Z4z5	null	5866
2082	106366530	17ikeHJQSBCHVmLrQ5dNJFStnCBF9HZbtf	null	5864
2083	43693550	16YbLtsqPNfykG5xphQyfJTx4oZ1pnksrG	null	5853
2084	54062149	19a8Uitdrgfsv4iSgtCohn3S364Jhcr3Qa	ePay.info	5852
2085	7900225	1NMJhz4dMFCaoKPiQP31kdtLwcVriYYbMi	ePay.info	5851
2086	79903402	3FSPb9jVJiZVtVMi5Ut7vB7YkHxi9CPqa5	null	5847
2087	36394906	16DJKE1zwFQyR4rcDbwprqsqF2W7nW5ATY	null	5845
2088	80390196	1EYSiRC2nUi2xLMTuwkWhHtpTTVVZ6KNrz	null	5844
2089	132367730	39dW3xgDo15imak1ertVq4QenDgC5ZhtSd	null	5844
2090	248334633	3BHLzJhgdNGkL5LwiUphvZ8SsJbuqP1qih	null	5844
2091	187433471	13rbB5ZNyTFC5aUTJgnZbpPZZTWppGVrAk	null	5843
2092	28040475	12iHtKLXoQw2CLvX6pE6e3epFz8qf4XnzG	null	5841
2093	44628461	13LhuDLbu45xRNUMfXr8T8rqWko4UV87Xy	null	5841
2094	89534659	3Gixb55dBPg5VrhhReUJqDKnf4rRs6s9cQ	null	5840
2095	55098358	16XTyRBrgQkp1K3rzWs4fQTVnpsKLKxmo4	null	5838
2096	93867984	3Ptxf34pkg9Ka2tWGYdKZnfAoYJAwZkA87	null	5835
2097	260483047	36bqTSziyCL6jaipVpXNPFy3tvKUuNZV7j	null	5835
2098	123575136	1Kc231a7oCbpiyFVWJkMWAgEy32BC4wWuF	null	5831
2099	52857954	1Br8gE9MkWdUZejnWcynHtU1D7GWwLgmsG	null	5826
2100	34958808	1FG5j78HtXYSEsFjpTvyxzsDgPyV5dip4K	null	5825
2101	43228315	1PLSrtZ3HCjUcY5DcViQ7WLaKT2JPr9WQn	null	5823
2102	4694906	19J5bPJL44wziKaY5xnpfn4UfgiJ8Vx7Ru	null	5820
2103	144550702	39vzoQe2CD4XSpWiYVz6jNnaA22hnoNx7E	null	5816
2104	174095947	3BZg2rKMb1oaWq77Z695vixQ6FhbmuPMa1	null	5813
2105	72146109	187jAJURr8hGkS5h87RxmwBfqCQQv1gpLn	null	5811
2106	185055968	1ACVajRpnHy2KQh3i5FYpTi9RYHWrYp8ic	null	5808
2107	35739202	1NwESXxtpXACGL94wrzVc1Bju4tRasutmJ	null	5800
2108	47584631	1MsqrePPsAfFeMUtKfUsUVBanBDQRfG353	null	5800
2109	33382715	16kSbRFRqf7NaKew6VXamQyTaAScgbaBQw	null	5796
2110	54270303	1FiPwxQp4VtM9p29hGNW49Ap9VVHmHTmpo	ePay.info	5793
2111	257314510	3PwADQUUCFLKyMFjkkMByeTm6JU5BWgL88	null	5790
2112	200394702	3CbjjPMEtsQSQv5uo5ufe7XZt8W2HJUoXE	null	5780
2113	56002447	15zczq4PXk8VEuFk64BNWvbmHwWtBviNvV	null	5778
2114	63404211	1CGmzPfBU2FgBs7CHR1GesDq9ER4kyoLUG	null	5778
2115	151886902	1BhWjgwHYyByL7JVa1ntxij6NCeXMSzps1	null	5778
2116	156462377	16NJRyAAR2bg27Y2iDFVRP4bXnubn3Evem	null	5778
2117	233491246	1MDvC6AEyBoZX63H33sJTTbUUkbk19GygZ	null	5778
2118	45884719	15MEPa4v9wPqf3LK5jaaep9Fgs31A6EgLk	null	5775
2119	79332296	16Vr1cbKUeC4h55jGiMN91zNFbtKEEPxqG	Kraken.com	5774
2120	37212505	19sFvaB5KDYuLsBTDeUPcNVhfnBCpkp3rv	Cex.io	5773
2121	108156734	3D4fHeHiEmY9JCZuFQcXzuTZSwK4zuyCHu	null	5767
2122	89620075	1JdksKvCsKQqkTRBVDPDurJX3bv6DKxv8f	null	5763
2123	262926909	1DaNqrZaKkM9oYNsnCEYc9ZcZqoLXxcppi	BTC-e.com	5758
2124	57207947	1GYpNpD5nARq93Ma8VDqhD5genhbv7La93	ePay.info	5756
2125	198821812	3PrJdQCVqTuqNtWyc14SFSrziKc1PitzWR	null	5754
2126	26711674	1E9M7kwN63Yp3EDLD8cwjxcq6ek96W34ni	null	5753
2127	119409336	3JwpGDT8ghcei85LwzHp3HpuS4tJzkyxMH	null	5751
2128	30007247	12HAVer1whfsrWuHEoSWi8hRDBNVdqGYkg	null	5750
2129	41729255	1D32QYTHmoAASRGbkH5WdpJrR7HkCSARnf	BTC-e.com	5747
2130	281866325	1BBTk41STWuffTfvRrsovX7X8puhDpFofk	null	5740
2131	245431987	1E3PCjYd697nEFSb9kc5K7BHKaWyM69tMP	Poloniex.com	5739
2132	7075703	12AsS4WE8X7U1Q1TGKxf1L4rTSin52q226	ePay.info	5738
2133	59372223	1GMy4ASNFDVdn3oLYsvgFX5H27Hx2v65Mv	null	5736
2134	20171854	12SJ6qaEetEGVgtrQonzaAPFi1TbNXohhh	null	5735
2135	19787621	1SnzNXKmV269dkzvVKQG4ox1gpwTRc66j	ePay.info	5734
2136	246496357	3DBrnFTdoxcRq6AtbzubNik698sPLnTHph	null	5730
2137	261338439	1LJkwkQEYG638Por2oXEksY5mySY7xfBMj	null	5725
2138	80556866	1N27Uo9iLK7bgj2co23hT5uzgvscKJTE2g	null	5720
2139	190117035	1GhC5KewQMWrKtiY6TbgitnteXdCLaBkra	null	5716
2140	15147454	1PKqpfRh44EVqpt2D4Rmdng1iD2746uNuT	Xapo.com	5714
2141	261338437	146QttXfenhegEmBTpxdiaG59A14e7FinS	null	5711
2142	204840318	34LDd1znwNnZbdVC5oLHbRVi8Vw8s1UiUW	null	5710
2143	40073167	16hCfezLRhD85miNaRUD5v1icb27eCMP5H	null	5702
2144	55360547	1F4oNwusmpm4ib6wNQs7vM76eYstwkLyi3	null	5701
2145	156942778	1P8G1yokP9EU5qVmF4RpPmNXFj4KSGZqpC	null	5701
2146	27853031	1DRpi8Ex9jeCRkaj8Fhf9ZcwWm7615ZYxr	null	5699
2147	255761355	3NfUfTmN9L9xbjYatyZCdvj9PcavopCE9Q	null	5698
2148	234342244	3DWZmFW3sc2ZW1JQSQaXMQbQDbeECz4KLK	null	5696
2149	261338438	1MB7weBnCi1LzDHcEGPfPGd2zZBGbNsHTd	null	5695
2150	261338434	12rXWY8fnHNEx2RxDvx2kqBgMUFJtnoCw8	null	5694
2151	2791432	16H1YBkmnVaPseHz4AAK8x2K1J91dxVaca	null	5692
2152	56835107	1Poij6oy5tiQFYxjYbzMUFjdjzuD6TGiW9	null	5692
2153	31013946	1NkfRyNvALWrwXPD2VZM8A34UvEoqWT78m	null	5690
2154	35738138	176MrAvB3WYAkZ2qKMaoNZRnW9XeNQNXAb	null	5688
2155	46586749	17XVSLodhWhGvVmPjNNNy6rBsQGmDRSfLr	ePay.info	5687
2156	35739229	19syt5s36BD9moddXZ1sSUtTnWEwN8nubL	null	5683
2157	10600993	1EWBvWU9ZeZxdgWmn8tZ8SGrGbQj5WycWv	null	5682
2158	855382	1Q1XHyepM8PepgoU5szPS1S1b8E1DtTY8e	null	5677
2159	16892815	1H7UyrMDNP5QFn6x9uwxRTF5SBECLP6owo	ePay.info	5677
2160	216685324	1A2iWmsWYWQ2AajVTHaDXkmpfJhF3oa2k7	null	5671
2161	65082350	113v339ipXkFvP7QoxWwaDMQh3af2Q4zzf	null	5670
2162	130464433	34dLz99jQp8VidJRjEMy8i9EQpLZVPuxKM	null	5670
2163	87703990	1KSeAfEk7ZibVKZv57hQgR2J6i8FhDNm2Z	null	5669
2164	67143542	15Fz2XX9DoKwp7p3GW3eAb8pc267g4Jois	null	5661
2165	75445341	14XayeWhkKyfGHjXL4GXYDSZTxswU8r3Gh	null	5646
2166	43519949	13dfaTmsWQaLoCtXM5hQoJQ9AypGTT3X1T	null	5645
2167	236695489	1ETAeh5y2q9Bh9s7kYDY2DDaNX89jEjW7M	SimpleCoin.cz	5645
2168	22536119	1DttmQXCD4bPcHNpGWgLBSpZ4rSH6h85vW	null	5644
2169	30719007	1HAA3M2EHB8168UEUtpKn8udGrvC1U45Ug	Kraken.com	5644
2170	39279580	15m1M8RvAkQutjZiYJKTqEsRCA48LLqmz1	null	5643
2171	90942309	15CSmzYZmvMHCP855WALgCsUVozfJu9J3b	null	5642
2172	26576493	1DzwBrwFRbjLXKuofQgvEAK5x436z86jEt	null	5639
2173	49297986	1KJV9Lkf7y5ZsxyztLppjp5RbFJUBm5fB9	null	5639
2174	233477485	3QWCrYduiqazj6g8UQKLAQGp6Uorm87Ays	null	5639
2175	283885352	3E8BTrBB7jxAemyUqSnN4YFLMC22cShZJZ	null	5635
2176	265579115	18zRGYuUhw7qpvewgkniK6u3CWceAJL5Ro	null	5634
2177	116186364	16cserMkjGqmWRek1XBAumL7ECqHHWC3Hw	null	5633
2178	36898993	1MdcuSkdYT8yy9ZwR19YZ9ULaK78cpxgCw	null	5632
2179	63545244	1DXY8BRqtKQGtX89Nhbp9BEGL6kafAmJeF	null	5630
2180	227440386	1GchPchiSeVztEwA1qGAJETB4eGxeiq3UM	null	5630
2181	36055075	1CuBiTW9mTTNuARJcnmgixpFWzJQceiMX7	null	5623
2182	244209811	1xnENxLbASL4Kb8df1RmcMdWjuaDwgXSt	null	5623
2183	146179433	1BaSfmh6Keq2xVsmqZaK1pV7wss8gENfnF	null	5622
2184	109016644	3BgtSzEpMH6PVwKNhp4MV5ruTFLTvmqmLo	null	5620
2185	160807465	1JEsihzCXmTwuH8EPfoRLjWCikgGuu8Lzf	null	5620
2186	210012493	1PdXTPWnWPffEDR9kGdmxnCuV1cJSvYPfy	null	5619
2187	156107132	1AJtMAKq9mcpQAJ9sH5x9Ja7xSiiDw7h7p	null	5612
2188	205829729	1FxYkp19WiMHsXwnzSJifx5ro7ZzsaGeqm	null	5612
2189	222455015	1D5iWVdeVPpqj6KvKsMsXWFhFaHn2ShAc8	null	5610
2190	260516835	161eq6ZcytSzi1yBH5kpA2vcxL5T7eRvrz	null	5606
2191	225585886	36Q2k9PvwcmK4zNBYeMTFaudQRg5zfX7Uc	null	5604
2192	7077012	1A4tii76NcMFLPdqNNqMgb8hN9U3QjMu1m	ePay.info	5601
2193	110554032	185NrBF9anJNnX8kKzjm7GrZ4Ahn5gKgPb	null	5601
2194	209981724	1QJDwik8orKRXuUpNahcPDXj9Jm2G971mE	null	5599
2195	157421157	3EE6MTUL5a7AJMenva9BzjganzFqzcccSK	null	5597
2196	159138517	1DMmj623pT7yD4ycQyuPPEb8gtb52FGvQ9	null	5593
2197	5423641	1MPZsccLaYBh6Vd7LxjbSzbemyE683ueZh	null	5592
2198	50516312	1DyzJqx9ArNZ5axJ1mQYMyuZek5TQYkkKG	null	5592
2199	192233778	3PVwmYw8qKeU7kXWa97VbWoE9g38RSUmvQ	null	5585
2200	103531506	13rVgPy7bG6EhEicN8Ga6PhvvxH4k8zTmG	null	5582
2201	214963460	1JdCDSPG5hoawGxjVhWZNwEp6ZBkgTcMKJ	null	5581
2202	68384908	1Mgdaf2jbkVrxotY5vC9FnN5Zv3EiCDKwm	null	5575
2203	116929603	1KrGTeQs55sf1zyTWWR4Y5qhe9Zxg2ftpy	Matbea.com	5575
