rank	node_id	label	out_degree
1166	81147642	null	2689
1167	73492228	null	2687
1168	87223755	null	2686
1169	83999569	null	2685
1170	92211316	null	2684
1171	18018963	null	2682
1172	23652294	null	2682
1173	76815442	null	2682
1174	86581842	null	2680
1175	11723667	null	2679
1176	77790970	null	2675
1177	11947669	null	2674
1178	111050832	null	2665
1179	16999173	null	2655
1180	19957935	null	2655
1181	16309786	null	2652
1182	29337690	null	2647
1183	82024635	null	2647
1184	22041109	null	2645
1185	36636877	null	2644
1186	22114578	Coinichiwa.com	2640
1187	92039857	null	2639
1188	71113144	null	2634
1189	1976557	null	2632
1190	18604136	null	2628
1191	26661641	DoctorDMarket	2628
1192	87897502	null	2628
1193	94983066	null	2628
1194	39456404	null	2627
1195	114859947	null	2625
1196	125729140	null	2624
1197	96073573	null	2623
1198	14483110	null	2620
1199	21678262	null	2620
1200	81840223	null	2613
1201	67380027	null	2611
1202	116463628	null	2607
1203	28733969	null	2605
1204	82073658	null	2599
1205	19329422	null	2596
1206	53532169	null	2589
1207	9556705	null	2588
1208	85290034	null	2585
1209	4198458	null	2579
1210	33231907	null	2579
1211	65355880	null	2579
1212	21483997	null	2576
1213	5455817	null	2575
1214	17691496	null	2573
1215	11909380	null	2569
1216	1734433	null	2568
1217	2108032	OrderBook.net	2564
1218	6071105	null	2563
1219	101079251	null	2562
1220	37644620	null	2559
1221	56240107	null	2554
1222	56082983	null	2553
1223	14904219	null	2550
1224	85882527	null	2550
1225	64855902	null	2549
1226	23616966	null	2548
1227	4452630	Dagensia.eu	2545
1228	17643728	null	2537
1229	39333586	null	2535
1230	125440118	null	2532
1231	28078035	null	2522
1232	107103991	null	2522
1233	10241578	null	2521
1234	123619295	null	2521
1235	6637795	null	2519
1236	53178761	null	2519
1237	22222301	null	2513
1238	24543137	GoCelery.com	2512
1239	81746337	null	2511
1240	64837794	null	2510
1241	6447524	null	2509
1242	88411479	null	2505
1243	7879731	null	2504
1244	87897504	null	2503
1245	38771646	null	2502
1246	8022586	null	2501
1247	8086480	null	2501
1248	8088820	null	2501
1249	8105915	null	2501
1250	8108110	null	2501
1251	8112524	null	2501
1252	8116187	null	2501
1253	8119072	null	2501
1254	8119711	null	2501
1255	31053439	null	2501
1256	38624738	null	2501
1257	38690340	null	2501
1258	38695489	null	2501
1259	38701823	null	2501
1260	38704380	null	2501
1261	38707893	null	2501
1262	38712913	null	2501
1263	38716066	null	2501
1264	38722776	null	2501
1265	38725434	null	2501
1266	38730353	null	2501
1267	38749254	null	2501
1268	38754482	null	2501
1269	38757149	null	2501
1270	38759117	null	2501
1271	38762283	null	2501
1272	38768962	null	2501
1273	38790281	null	2501
1274	38802895	null	2501
1275	38805589	null	2501
1276	38810811	null	2501
1277	38815569	null	2501
1278	38818142	null	2501
1279	38820950	null	2501
1280	38823340	null	2501
1281	38827557	null	2501
1282	38833674	null	2501
1283	38836520	null	2501
1284	38838680	null	2501
1285	38843345	null	2501
1286	38846647	null	2501
1287	38849605	null	2501
1288	38852656	null	2501
1289	38883634	null	2501
1290	38886913	null	2501
1291	38891915	null	2501
1292	38893231	null	2501
1293	38896166	null	2501
1294	38900100	null	2501
1295	57637993	null	2501
1296	118493335	null	2499
1297	22115021	null	2498
1298	4460109	BitElfin.com	2496
1299	52186544	null	2496
1300	101065268	null	2495
1301	6285248	null	2494
1302	19264641	null	2494
1303	6447241	null	2493
1304	10641013	null	2491
1305	48621098	null	2490
1306	10399558	AnoniBet.com	2489
1307	22369447	null	2489
1308	34055169	null	2486
1309	129074090	null	2486
1310	6082036	null	2485
1311	6445290	null	2485
1312	6283228	null	2483
1313	8123432	null	2483
1314	19270635	null	2483
1315	6306173	null	2478
1316	32532313	null	2475
1317	13310496	null	2471
1318	95950779	null	2464
1319	44021533	null	2463
1320	102997206	null	2463
1321	72360583	null	2462
1322	96986187	null	2460
1323	30485519	null	2459
1324	21969864	null	2458
1325	19948368	null	2457
1326	27677904	null	2457
1327	74877657	BitPay.com	2457
1328	86038970	null	2455
1329	6083899	null	2453
1330	34303201	null	2449
1331	130929694	null	2448
1332	7770795	null	2446
1333	70237652	null	2446
1334	12195064	null	2442
1335	24075731	null	2442
1336	21776773	null	2438
1337	12746892	null	2437
1338	7819255	null	2435
1339	21520837	null	2427
1340	28441486	null	2427
1341	52271440	null	2427
1342	19261583	null	2423
1343	23217537	null	2421
1344	5880801	null	2419
1345	12655279	AllCoin.com	2415
1346	22394839	null	2415
1347	119587839	null	2415
1348	62107510	null	2414
1349	71876951	null	2414
1350	71876946	null	2412
1351	34838097	null	2409
1352	121860037	null	2409
1353	131292838	null	2403
1354	41321473	null	2401
1355	110534547	null	2400
1356	9512953	null	2397
1357	8287747	null	2390
1358	21928816	null	2390
1359	108676674	null	2390
1360	12359223	null	2388
1361	23901062	null	2387
1362	44516138	null	2387
1363	100881364	null	2381
1364	42202698	null	2378
1365	88842496	null	2374
1366	16649507	null	2370
1367	31789483	null	2365
1368	48206807	null	2364
1369	129800310	null	2363
1370	23681927	null	2362
1371	19713577	CleverCoin.com	2358
1372	1894703	null	2356
1373	70317121	null	2355
1374	34164033	null	2353
1375	98242657	null	2353
1376	126831194	null	2353
1377	87897505	null	2349
1378	66811183	null	2348
1379	7611821	BitKonan.com	2347
1380	6924688	null	2344
1381	9313080	SatoshiRoulette.com	2343
1382	49503900	null	2343
1383	15756057	null	2338
1384	80258920	null	2336
1385	79727542	null	2335
1386	95719323	null	2333
1387	27880351	null	2331
1388	6447129	null	2330
1389	6284573	null	2329
1390	35345015	null	2329
1391	129615046	null	2328
1392	6697996	null	2327
1393	83895466	null	2323
1394	68739088	null	2319
1395	22429934	null	2318
1396	80753599	null	2318
1397	58907296	null	2315
1398	85351143	null	2314
1399	54842432	null	2313
1400	121931899	null	2312
1401	115222116	null	2310
1402	120317485	null	2308
1403	13307996	null	2307
1404	77750348	null	2307
1405	84233769	null	2305
1406	86128406	null	2305
1407	6637833	null	2304
1408	57946543	null	2303
1409	6083190	null	2302
1410	67758864	null	2302
1411	66449521	null	2300
1412	91799596	null	2300
1413	54521487	null	2297
1414	49697787	null	2295
1415	88382115	null	2294
1416	18052759	null	2292
1417	6083515	null	2291
1418	87881099	null	2283
1419	21696525	null	2279
1420	21981195	null	2277
1421	6082137	null	2276
1422	17495172	null	2276
1423	22327849	null	2275
1424	23228552	null	2275
1425	42383457	null	2273
1426	36845980	null	2264
1427	93595021	null	2263
1428	32860298	null	2261
1429	88305056	null	2261
1430	17694269	null	2260
1431	26243843	null	2260
1432	41648586	null	2260
1433	13685013	null	2257
1434	46190578	null	2254
1435	103116394	null	2253
1436	52243920	null	2252
1437	37387866	null	2249
1438	74328722	null	2247
1439	74625208	null	2247
1440	58795422	null	2245
1441	108520127	null	2245
1442	91044407	null	2240
1443	18146379	null	2236
1444	77282094	null	2236
1445	8576653	null	2234
1446	11113269	null	2233
1447	94896866	null	2233
1448	72071546	null	2231
1449	100743450	null	2230
1450	27301583	null	2229
1451	37048855	null	2227
1452	45960470	null	2225
1453	29092889	null	2224
1454	11628624	null	2220
1455	19883768	null	2220
1456	25653349	null	2218
1457	20405184	null	2217
1458	31440755	null	2215
1459	22726016	null	2208
1460	20362094	null	2205
1461	67627354	null	2204
1462	24293421	null	2202
1463	35492361	null	2201
1464	13192452	null	2200
1465	23870543	null	2199
1466	132244263	null	2197
1467	31566713	null	2195
1468	135353786	null	2195
1469	48186633	null	2191
1470	18817135	null	2190
1471	71463969	null	2190
1472	137678705	null	2188
1473	42744825	null	2186
1474	18615309	null	2185
1475	123466794	null	2178
1476	33221670	null	2175
1477	116822591	null	2173
1478	23787471	null	2171
1479	74828110	null	2168
1480	56705673	null	2165
1481	117825889	null	2165
1482	21877476	null	2164
1483	39506163	null	2163
1484	134095975	null	2162
1485	37018283	null	2159
1486	2220770	null	2157
1487	71051079	null	2156
1488	26743377	null	2152
1489	5734432	null	2150
1490	33561474	null	2149
1491	134347644	null	2146
1492	38862901	null	2145
1493	87897503	null	2145
1494	65653118	null	2144
1495	2262853	null	2143
1496	127391219	null	2142
1497	7529393	null	2140
1498	20737624	null	2139
1499	114224627	null	2130
1500	5889109	null	2129
1501	6204905	null	2126
1502	22381290	null	2121
1503	45509194	null	2119
1504	118751156	null	2118
1505	28555541	null	2117
1506	95660914	null	2117
1507	125224192	null	2114
1508	128682151	null	2114
1509	6206391	null	2111
1510	56337596	null	2111
1511	7929179	null	2108
1512	10123148	777Coin.com	2108
1513	27765420	null	2108
1514	32216915	null	2107
1515	105855146	null	2106
1516	118532163	null	2106
1517	48684872	null	2104
1518	44061503	null	2103
1519	65039974	null	2103
1520	47196962	null	2100
1521	83507823	null	2100
1522	29641144	null	2099
1523	21456075	null	2098
1524	98190729	null	2098
1525	16207886	null	2095
1526	3886444	DiceOnCrack.com	2093
1527	52141041	null	2092
1528	63877081	null	2091
1529	72236664	null	2090
1530	113160621	null	2090
1531	69274510	null	2085
1532	108480680	null	2084
1533	122426554	null	2083
1534	8690018	null	2080
1535	55902479	null	2074
1536	21537402	null	2073
1537	32662969	null	2072
1538	6981024	null	2071
1539	37102562	null	2070
1540	14191461	null	2069
1541	15742713	null	2069
1542	47933161	null	2067
1543	50466530	null	2060
1544	15245850	Betcoin.tm	2059
1545	136297508	null	2057
1546	37922315	null	2056
1547	21757405	null	2051
1548	15593436	null	2048
1549	93179323	null	2048
1550	66981608	null	2047
1551	74681273	null	2044
1552	72074931	null	2042
1553	126309863	null	2041
1554	23007072	null	2040
1555	25267510	null	2037
1556	58312431	null	2037
1557	131056521	null	2036
1558	6973786	null	2035
1559	23832152	null	2035
1560	59747760	null	2033
1561	94154105	null	2033
1562	16317937	null	2032
1563	133167262	null	2032
1564	19267747	null	2030
1565	83134362	null	2030
1566	24407014	null	2029
1567	53514567	null	2029
1568	101064083	null	2029
1569	3876739	null	2028
1570	72759079	null	2027
1571	20322807	BitVC.com	2026
1572	5973189	null	2025
1573	6672960	null	2025
1574	20779755	null	2025
1575	71112156	null	2023
1576	115727502	null	2023
1577	35513231	null	2022
1578	28596065	null	2021
1579	88476029	null	2019
1580	29211887	null	2016
1581	137281034	null	2016
1582	61065594	null	2015
1583	8388758	null	2014
1584	85429452	null	2014
1585	8566207	null	2010
1586	23180774	null	2010
1587	12282176	null	2009
1588	13436064	null	2008
1589	59220761	null	2008
1590	81943656	null	2006
1591	68601	null	2005
1592	38404738	null	2005
1593	52639602	null	2005
1594	27574970	null	2004
1595	53900233	null	2004
1596	89288553	null	2004
1597	89536186	null	2004
1598	26293926	null	2003
1599	748364	null	2002
1600	752675	null	2002
1601	6022045	null	2002
1602	745251	null	2001
1603	776217	null	2001
1604	839270	null	2001
1605	841929	null	2001
1606	8081886	null	2001
1607	31180363	null	2001
1608	31651929	null	2001
1609	31664214	null	2001
1610	31670885	null	2001
1611	31675117	null	2001
1612	31686987	null	2001
1613	61713429	null	2001
1614	61718844	null	2001
1615	61722198	null	2001
1616	61724910	null	2001
1617	61737711	null	2001
1618	734548	null	2000
1619	751432	null	2000
1620	53900227	null	2000
1621	63493978	null	2000
1622	29869808	null	1999
1623	6285465	null	1998
1624	19973757	null	1998
1625	53900229	null	1998
1626	60845529	null	1998
1627	84541334	null	1998
1628	87963132	null	1996
1629	135587674	null	1996
1630	48332389	null	1995
1631	39589510	null	1993
1632	49550049	null	1993
1633	13392626	null	1991
1634	25699264	null	1991
1635	630451	null	1990
1636	53900228	null	1990
1637	53900230	null	1990
1638	53900231	null	1990
1639	8323450	null	1988
1640	56587752	null	1984
1641	69547955	null	1984
1642	25965376	null	1983
1643	90516675	null	1983
1644	77146597	null	1981
1645	50570304	null	1980
1646	53900232	null	1980
1647	29817445	null	1979
1648	133448166	null	1979
1649	5844548	null	1977
1650	37616941	null	1976
1651	88004420	null	1974
1652	16734426	null	1971
1653	85890945	null	1967
1654	13145946	null	1966
1655	9094522	null	1965
1656	76618535	null	1959
1657	8049423	null	1958
1658	15540318	null	1955
1659	17843971	null	1955
1660	28779551	null	1954
1661	33743968	null	1953
1662	22274658	null	1952
1663	26608306	null	1952
1664	80742809	null	1952
1665	87259555	null	1952
1666	23781739	null	1951
1667	100808321	null	1951
1668	36747083	null	1949
1669	8783215	null	1948
1670	16352084	null	1948
1671	24533794	null	1948
1672	50521506	null	1948
1673	56302740	null	1947
1674	91552472	null	1947
1675	108480695	null	1947
1676	68809149	null	1946
1677	89363655	null	1946
1678	45504274	null	1942
1679	120816538	null	1941
1680	125314713	null	1941
1681	8492725	null	1940
1682	81798606	null	1940
1683	99741568	null	1940
1684	59219105	null	1939
1685	55016746	null	1936
1686	93559205	null	1935
1687	108849170	null	1934
1688	46728083	null	1928
1689	32303337	null	1926
1690	50010149	null	1926
1691	80569292	null	1925
1692	27839453	null	1924
1693	27084483	null	1922
1694	84007945	null	1922
1695	62998834	null	1921
1696	88842495	null	1921
1697	50378299	null	1919
1698	36228325	null	1917
1699	80436698	null	1917
1700	113549469	null	1915
1701	41975791	null	1911
1702	1208029	BetsOfBitco.in	1910
1703	19266463	null	1910
1704	16320975	null	1909
1705	24266889	null	1909
1706	3559660	null	1908
1707	50113072	null	1907
1708	58196972	null	1907
1709	60361718	null	1907
1710	50472938	null	1906
1711	9729040	null	1905
1712	57784694	null	1905
1713	40615192	null	1903
1714	36021921	null	1902
1715	50257313	null	1902
1716	58137090	null	1898
1717	12384505	null	1895
1718	90463314	null	1892
1719	118679078	null	1892
1720	27839449	null	1887
1721	32436530	null	1887
1722	115244366	null	1886
1723	28595857	null	1885
1724	45617277	null	1885
1725	102615001	null	1885
1726	1102568	null	1883
1727	27225198	null	1883
1728	65048872	null	1883
1729	27839269	null	1881
1730	54650615	null	1881
1731	23734706	null	1880
1732	7910178	null	1877
1733	90483706	null	1877
1734	94694166	null	1877
1735	8306308	null	1872
1736	39879319	null	1872
1737	22290083	null	1871
1738	26819446	null	1871
1739	31321208	null	1871
1740	65924430	null	1871
1741	30234052	null	1869
1742	11518124	null	1867
1743	28270010	null	1866
1744	122201705	null	1864
1745	124621742	null	1864
1746	138060173	null	1864
1747	47026493	null	1863
1748	6333896	null	1862
1749	23426327	null	1860
1750	40325	null	1858
1751	6221140	null	1856
1752	114557808	null	1856
1753	59578769	null	1855
1754	20446827	null	1854
1755	62884260	null	1853
1756	116352947	null	1853
1757	19300266	null	1852
1758	12417890	null	1850
1759	33654149	null	1850
1760	17492968	null	1848
1761	115740424	null	1848
1762	48436118	null	1846
1763	48557198	null	1846
1764	23027504	null	1845
1765	23692432	null	1844
1766	31729156	null	1844
1767	55439813	null	1842
1768	30821484	null	1841
1769	120288359	null	1841
1770	15957271	QuadrigaCX.com	1840
1771	72048412	null	1839
1772	49321457	null	1836
1773	7560697	null	1834
1774	107682258	null	1833
1775	48765620	null	1832
1776	61778318	null	1832
1777	6658135	null	1831
1778	54320016	null	1831
1779	24174993	null	1830
1780	27725734	null	1830
1781	49204342	null	1830
1782	75093754	null	1830
1783	11441402	MasterXchange.com	1829
1784	48647094	null	1829
1785	48765609	null	1829
1786	9118397	null	1828
1787	20016962	null	1828
1788	26866535	null	1828
1789	39587636	null	1828
1790	6161318	null	1827
1791	17810815	null	1827
1792	111828635	null	1827
1793	49081970	null	1826
1794	59208166	null	1826
1795	22810038	null	1825
1796	24221820	null	1825
1797	49562088	null	1825
1798	7524527	null	1824
1799	48868518	null	1824
1800	48979754	null	1824
1801	39280073	null	1823
1802	108762933	null	1822
1803	21941525	null	1821
1804	6247050	null	1819
1805	12919178	null	1819
1806	27395106	null	1819
1807	102983935	null	1819
1808	32172920	null	1817
1809	71346450	null	1817
1810	32717775	null	1816
1811	5829157	null	1815
1812	44090121	null	1815
1813	105946710	null	1815
1814	25327510	null	1813
1815	49813753	null	1813
1816	57911888	null	1813
1817	100880364	null	1813
1818	45227165	null	1812
1819	55891068	null	1812
1820	131221383	null	1812
1821	49921023	null	1807
1822	113215982	null	1807
1823	112956313	null	1804
1824	48313018	null	1802
1825	61177615	null	1802
1826	67988474	null	1802
1827	70094923	null	1802
1828	25259286	null	1801
1829	13461177	Comkort.com	1800
1830	39071680	null	1799
1831	44975398	null	1798
1832	137832163	null	1796
1833	80080617	null	1795
1834	93194308	null	1795
1835	8984744	null	1793
1836	22014032	null	1793
1837	41766140	null	1792
1838	4786970	null	1791
1839	10385135	null	1791
1840	29319434	null	1790
1841	38698984	null	1789
1842	118758592	null	1789
1843	7792510	null	1786
1844	19252904	null	1786
1845	24317360	null	1786
1846	134966145	null	1785
1847	53332878	null	1784
1848	50906903	null	1783
1849	107005984	null	1783
1850	24484283	null	1782
1851	40065269	null	1782
1852	44849515	null	1782
1853	6143833	null	1781
